customer_id,churn_flag,churn_probability_score,likely_churn_date
6039,1,0.8,2026-07-02
6040,0,0.5,
6041,1,0.8,2026-07-15
6042,0,0.8,
6043,1,0.8,2026-07-25
6044,0,0.8,
6045,1,0.8,2026-07-16
6046,1,0.8,2026-07-21
6047,0,0.5,
6048,1,0.5,2026-07-24
6049,0,0.5,
6050,1,0.5,2026-07-20
6051,1,0.8,2026-07-23
6052,1,0.8,2026-07-28
6053,0,0.8,
6054,0,0.1,
6055,1,0.5,2026-07-25
6056,1,0.5,2026-07-12
6057,1,0.8,2026-07-09
6058,1,0.8,2026-07-14
6059,1,0.8,2026-07-13
6060,0,0.5,
6061,0,0.5,
6062,0,0.8,
6063,1,0.5,2026-07-02
6064,1,0.8,2026-07-17
6065,1,0.8,2026-07-24
6066,1,0.5,2026-07-05
6067,0,0.5,
6068,1,0.8,2026-07-25
6069,1,0.5,2026-07-07
6070,1,0.8,2026-07-28
6071,1,0.3,2026-07-17
6072,1,0.5,2026-07-22
6073,0,0.5,
6074,1,0.5,2026-07-22
6075,0,0.5,
6076,0,0.8,
6077,1,0.8,2026-07-27
6078,1,0.5,2026-07-29
6079,1,0.5,2026-07-19
6080,1,0.5,2026-07-04
6081,1,0.8,2026-07-01
6082,1,0.8,2026-07-22
6083,1,0.8,2026-07-01
6084,0,0.5,
6085,0,0.8,
6086,1,0.8,2026-07-10
6087,0,0.5,
6088,1,0.8,2026-07-24
6089,1,0.8,2026-07-01
6090,1,0.8,2026-07-16
6091,1,0.1,2026-07-13
6092,1,0.5,2026-07-15
6093,1,0.5,2026-07-08
6094,0,0.8,
6095,0,0.5,
6096,0,0.5,
6097,1,0.8,2026-07-07
6098,0,0.8,
6099,0,0.5,
6100,1,0.8,2026-07-10
6101,1,0.5,2026-07-02
6102,1,0.8,2026-07-09
6103,1,0.5,2026-07-09
6104,0,0.1,
6105,1,0.8,2026-06-30
6106,0,0.3,
6107,1,0.5,2026-07-03
6108,0,0.5,
6109,1,0.8,2026-07-05
6110,1,0.5,2026-07-10
6111,0,0.8,
6112,1,0.8,2026-07-03
6113,0,0.1,
6114,1,0.8,2026-07-08
6115,1,0.8,2026-07-29
6116,1,0.8,2026-07-18
6117,0,0.5,
6118,1,0.5,2026-07-17
6119,1,0.8,2026-07-11
6120,1,0.5,2026-06-30
6121,1,0.5,2026-07-05
6122,1,0.8,2026-07-04
6123,1,0.8,2026-07-08
6124,1,0.8,2026-07-15
6125,1,0.8,2026-06-30
6126,1,0.5,2026-07-21
6127,1,0.8,2026-07-13
6128,1,0.5,2026-07-13
6129,1,0.8,2026-06-30
6130,0,0.5,
6131,0,0.5,
6132,1,0.5,2026-07-02
6133,1,0.8,2026-07-01
6134,1,0.8,2026-07-24
6135,1,0.8,2026-07-06
6136,1,0.8,2026-07-08
6137,1,0.8,2026-07-25
6138,1,0.5,2026-07-13
6139,1,0.8,2026-07-01
6140,1,0.8,2026-07-15
6141,1,0.8,2026-07-19
6142,1,0.5,2026-07-16
6143,1,0.5,2026-07-07
6144,1,0.8,2026-07-15
6145,1,0.5,2026-07-07
6146,1,0.5,2026-07-14
6147,1,0.8,2026-07-26
6148,0,0.1,
6149,1,0.8,2026-07-11
6150,1,0.8,2026-07-04
6151,0,0.1,
6152,0,0.5,
6153,0,0.5,
6154,1,0.8,2026-07-22
6155,0,0.1,
6156,1,0.8,2026-07-12
6157,1,0.8,2026-07-19
6158,0,0.5,
6159,1,0.8,2026-07-20
6160,1,0.5,2026-07-15
6161,1,0.8,2026-07-02
6162,1,0.5,2026-07-15
6163,1,0.8,2026-07-01
6164,1,0.8,2026-07-22
6165,0,0.1,
6166,0,0.5,
6167,0,0.5,
6168,0,0.8,
6169,1,0.8,2026-07-03
6170,1,0.8,2026-07-05
6171,1,0.8,2026-07-13
6172,1,0.8,2026-07-10
6173,0,0.8,
6174,1,0.8,2026-07-19
6175,1,0.8,2026-07-14
6176,1,0.8,2026-07-05
6177,1,0.5,2026-06-30
6178,1,0.5,2026-07-07
6179,0,0.8,
6180,1,0.3,2026-07-19
6181,1,0.5,2026-07-08
6182,1,0.8,2026-07-28
6183,0,0.8,
6184,1,0.5,2026-07-18
6185,0,0.5,
6186,1,0.5,2026-07-16
6187,0,0.8,
6188,0,0.5,
6189,0,0.5,
6190,0,0.5,
6191,1,0.5,2026-07-24
6192,1,0.8,2026-07-25
6193,1,0.8,2026-07-13
6194,0,0.5,
6195,0,0.8,
6196,1,0.8,2026-07-01
6197,0,0.1,
6198,0,0.5,
6199,1,0.8,2026-06-30
6200,1,0.5,2026-07-13
6201,0,0.1,
6202,0,0.1,
6203,1,0.5,2026-07-21
6204,1,0.8,2026-07-16
6205,0,0.8,
6206,1,0.8,2026-07-05
6207,1,0.5,2026-07-01
6208,1,0.8,2026-07-26
6209,1,0.8,2026-07-19
6210,0,0.5,
6211,1,0.5,2026-07-23
6212,1,0.8,2026-07-04
6213,0,0.8,
6214,0,0.5,
6215,0,0.5,
6216,0,0.5,
6217,1,0.8,2026-07-09
6218,1,0.8,2026-07-12
6219,1,0.8,2026-07-29
6220,0,0.5,
6221,1,0.3,2026-07-15
6222,1,0.8,2026-07-26
6223,0,0.8,
6224,0,0.5,
6225,0,0.5,
6226,1,0.8,2026-07-13
6227,1,0.8,2026-07-09
6228,0,0.8,
6229,1,0.8,2026-07-08
6230,1,0.5,2026-07-16
6231,1,0.8,2026-07-12
6232,1,0.8,2026-07-16
6233,1,0.5,2026-07-04
6234,1,0.8,2026-07-15
6235,0,0.1,
6236,0,0.3,
6237,1,0.8,2026-07-14
6238,1,0.8,2026-07-04
6239,1,0.8,2026-07-13
6240,0,0.8,
6241,1,0.5,2026-07-17
6242,1,0.8,2026-07-24
6243,0,0.5,
6244,1,0.8,2026-07-13
6245,1,0.5,2026-07-14
6246,1,0.8,2026-07-21
6247,1,0.5,2026-07-16
6248,1,0.5,2026-07-14
6249,0,0.5,
6250,1,0.5,2026-06-30
6251,0,0.5,
6252,1,0.8,2026-07-14
6253,1,0.5,2026-07-09
6254,1,0.5,2026-07-01
6255,1,0.1,2026-07-17
6256,1,0.5,2026-07-13
6257,1,0.8,2026-07-22
6258,1,0.8,2026-07-17
6259,1,0.8,2026-07-10
6260,1,0.5,2026-07-25
6261,1,0.8,2026-07-03
6262,0,0.8,
6263,1,0.8,2026-07-19
6264,1,0.8,2026-07-15
6265,0,0.5,
6266,1,0.5,2026-07-14
6267,0,0.8,
6268,1,0.5,2026-07-24
6269,1,0.8,2026-07-05
6270,1,0.8,2026-07-18
6271,1,0.8,2026-07-10
6272,0,0.5,
6273,1,0.8,2026-07-26
6274,1,0.5,2026-07-23
6275,1,0.5,2026-07-09
6276,1,0.8,2026-07-14
6277,1,0.8,2026-07-03
6278,0,0.8,
6279,1,0.8,2026-07-18
6280,1,0.8,2026-07-06
6281,0,0.8,
6282,0,0.3,
6283,1,0.5,2026-07-02
6284,1,0.8,2026-07-06
6285,0,0.8,
6286,0,0.8,
6287,0,0.5,
6288,0,0.5,
6289,1,0.8,2026-07-28
6290,1,0.8,2026-06-30
6291,0,0.8,
6292,0,0.5,
6293,1,0.8,2026-07-26
6294,0,0.5,
6295,1,0.8,2026-07-03
6296,1,0.8,2026-07-01
6297,0,0.5,
6298,0,0.5,
6299,1,0.5,2026-07-14
6300,1,0.8,2026-07-01
6301,0,0.5,
6302,1,0.8,2026-07-24
6303,0,0.5,
6304,1,0.8,2026-07-18
6305,0,0.5,
6306,1,0.5,2026-07-04
6307,0,0.1,
6308,1,0.8,2026-07-25
6309,1,0.8,2026-07-04
6310,1,0.8,2026-07-20
6311,0,0.8,
6312,0,0.8,
6313,1,0.8,2026-07-11
6314,0,0.8,
6315,0,0.1,
6316,0,0.8,
6317,1,0.8,2026-07-10
6318,1,0.8,2026-07-29
6319,1,0.8,2026-07-28
6320,0,0.8,
6321,1,0.5,2026-07-10
6322,1,0.8,2026-07-14
6323,1,0.5,2026-07-19
6324,0,0.8,
6325,1,0.8,2026-07-04
6326,0,0.5,
6327,1,0.8,2026-07-22
6328,0,0.5,
6329,1,0.8,2026-07-27
6330,1,0.8,2026-07-24
6331,1,0.8,2026-07-15
6332,1,0.8,2026-07-24
6333,0,0.5,
6334,0,0.8,
6335,1,0.8,2026-07-15
6336,1,0.8,2026-07-22
6337,0,0.3,
6338,1,0.8,2026-07-08
6339,0,0.5,
6340,1,0.8,2026-07-25
6341,1,0.8,2026-07-24
6342,1,0.3,2026-07-03
6343,1,0.8,2026-07-11
6344,0,0.5,
6345,0,0.5,
6346,1,0.5,2026-07-21
6347,0,0.1,
6348,0,0.8,
6349,0,0.8,
6350,0,0.8,
6351,0,0.8,
6352,1,0.5,2026-07-15
6353,0,0.5,
6354,1,0.5,2026-07-29
6355,0,0.5,
6356,0,0.5,
6357,0,0.8,
6358,0,0.5,
6359,1,0.5,2026-07-19
6360,0,0.8,
6361,1,0.8,2026-07-27
6362,1,0.8,2026-07-25
6363,0,0.5,
6364,1,0.8,2026-07-09
6365,1,0.8,2026-07-11
6366,0,0.5,
6367,0,0.8,
6368,0,0.5,
6369,1,0.8,2026-07-14
6370,0,0.5,
6371,1,0.8,2026-07-24
6372,0,0.5,
6373,0,0.5,
6374,0,0.5,
6375,1,0.8,2026-07-11
6376,1,0.8,2026-07-09
6377,0,0.5,
6378,1,0.8,2026-07-27
6379,1,0.8,2026-06-30
6380,1,0.5,2026-07-29
6381,1,0.8,2026-07-01
6382,1,0.8,2026-07-25
6383,1,0.5,2026-07-01
6384,1,0.8,2026-07-01
6385,0,0.8,
6386,1,0.5,2026-07-05
6387,1,0.8,2026-07-25
6388,1,0.5,2026-07-15
6389,0,0.5,
6390,1,0.8,2026-07-12
6391,1,0.5,2026-07-07
6392,0,0.5,
6393,1,0.8,2026-07-23
6394,0,0.8,
6395,0,0.5,
6396,0,0.1,
6397,0,0.5,
6398,1,0.8,2026-07-01
6399,1,0.5,2026-07-01
6400,1,0.5,2026-07-01
6401,1,0.5,2026-07-24
6402,1,0.8,2026-07-09
6403,1,0.8,2026-07-19
6404,0,0.5,
6405,1,0.5,2026-07-03
6406,1,0.8,2026-07-18
6407,1,0.8,2026-07-16
6408,0,0.5,
6409,1,0.8,2026-07-21
6410,1,0.5,2026-07-03
6411,1,0.8,2026-07-06
6412,0,0.1,
6413,1,0.5,2026-07-12
6414,1,0.8,2026-07-06
6415,0,0.5,
6416,1,0.8,2026-07-25
6417,0,0.8,
6418,1,0.8,2026-07-15
6419,1,0.8,2026-07-08
6420,1,0.5,2026-07-29
6421,1,0.8,2026-07-11
6422,1,0.8,2026-07-24
6423,0,0.8,
6424,0,0.1,
6425,0,0.8,
6426,1,0.8,2026-07-07
6427,0,0.8,
6428,1,0.8,2026-07-06
6429,0,0.5,
6430,0,0.8,
6431,0,0.5,
6432,1,0.3,2026-07-02
6433,1,0.8,2026-07-08
6434,1,0.8,2026-07-01
6435,0,0.8,
6436,1,0.8,2026-07-17
6437,1,0.8,2026-07-23
6438,1,0.5,2026-07-02
6439,0,0.1,
6440,0,0.5,
6441,0,0.1,
6442,1,0.8,2026-07-25
6443,0,0.8,
6444,1,0.8,2026-07-17
6445,1,0.8,2026-07-27
6446,1,0.5,2026-07-20
6447,0,0.5,
6448,1,0.8,2026-07-13
6449,1,0.8,2026-07-25
6450,1,0.5,2026-07-16
6451,1,0.1,2026-07-09
6452,1,0.8,2026-07-27
6453,1,0.8,2026-07-29
6454,1,0.8,2026-07-08
6455,1,0.8,2026-07-29
6456,1,0.8,2026-07-02
6457,1,0.8,2026-07-19
6458,0,0.3,
6459,0,0.5,
6460,1,0.8,2026-07-18
6461,1,0.8,2026-07-19
6462,1,0.8,2026-07-28
6463,0,0.3,
6464,1,0.5,2026-07-23
6465,1,0.8,2026-07-21
6466,1,0.8,2026-07-19
6467,0,0.5,
6468,0,0.1,
6469,0,0.5,
6470,1,0.5,2026-07-22
6471,1,0.8,2026-07-27
6472,1,0.5,2026-07-02
6473,1,0.5,2026-07-23
6474,1,0.8,2026-07-28
6475,1,0.8,2026-07-28
6476,0,0.1,
6477,0,0.5,
6478,1,0.8,2026-07-07
6479,1,0.8,2026-07-16
6480,0,0.5,
6481,1,0.8,2026-07-12
6482,0,0.1,
6483,1,0.5,2026-07-19
6484,1,0.8,2026-07-13
6485,0,0.8,
6486,0,0.5,
6487,0,0.5,
6488,0,0.5,
6489,0,0.5,
6490,1,0.8,2026-07-15
6491,0,0.5,
6492,0,0.5,
6493,1,0.5,2026-07-29
6494,1,0.8,2026-07-08
6495,1,0.8,2026-07-03
6496,0,0.5,
6497,1,0.8,2026-07-16
6498,1,0.8,2026-06-30
6499,0,0.5,
6500,1,0.5,2026-07-09
6501,0,0.8,
6502,0,0.5,
6503,1,0.5,2026-07-07
6504,0,0.5,
6505,1,0.5,2026-07-20
6506,1,0.5,2026-07-23
6507,0,0.8,
6508,1,0.3,2026-07-20
6509,1,0.5,2026-07-17
6510,0,0.5,
6511,1,0.8,2026-07-18
6512,1,0.8,2026-07-27
6513,1,0.8,2026-07-17
6514,1,0.5,2026-07-25
6515,0,0.5,
6516,0,0.5,
6517,1,0.8,2026-07-06
6518,1,0.5,2026-07-25
6519,1,0.5,2026-07-04
6520,0,0.8,
6521,0,0.5,
6522,1,0.8,2026-07-04
6523,0,0.5,
6524,1,0.5,2026-07-23
6525,0,0.5,
6526,1,0.8,2026-07-23
6527,1,0.5,2026-07-29
6528,1,0.8,2026-07-14
6529,1,0.8,2026-07-22
6530,1,0.5,2026-07-03
6531,0,0.5,
6532,1,0.8,2026-07-15
6533,1,0.5,2026-07-19
6534,1,0.5,2026-07-19
6535,1,0.8,2026-07-19
6536,0,0.5,
6537,1,0.5,2026-07-01
6538,1,0.8,2026-07-24
6539,1,0.8,2026-07-20
6540,1,0.8,2026-07-04
6541,1,0.8,2026-07-20
6542,0,0.5,
6543,1,0.8,2026-07-05
6544,0,0.5,
6545,1,0.3,2026-07-02
6546,1,0.8,2026-07-24
6547,1,0.5,2026-07-09
6548,1,0.5,2026-07-04
6549,0,0.5,
6550,1,0.8,2026-06-30
6551,1,0.8,2026-07-23
6552,1,0.5,2026-07-08
6553,0,0.1,
6554,1,0.8,2026-07-05
6555,1,0.5,2026-07-21
6556,1,0.8,2026-07-06
6557,0,0.5,
6558,1,0.8,2026-07-27
6559,1,0.8,2026-07-06
6560,1,0.5,2026-07-19
6561,0,0.5,
6562,0,0.5,
6563,1,0.5,2026-07-25
6564,0,0.8,
6565,0,0.8,
6566,0,0.5,
6567,1,0.8,2026-06-30
6568,0,0.8,
6569,1,0.5,2026-07-07
6570,1,0.8,2026-07-08
6571,1,0.8,2026-07-03
6572,1,0.8,2026-07-05
6573,1,0.8,2026-07-10
6574,0,0.5,
6575,1,0.8,2026-07-11
6576,1,0.5,2026-07-04
6577,1,0.8,2026-07-08
6578,0,0.5,
6579,0,0.5,
6580,1,0.5,2026-07-16
6581,1,0.8,2026-07-27
6582,0,0.8,
6583,1,0.8,2026-07-20
6584,0,0.5,
6585,1,0.8,2026-06-30
6586,1,0.8,2026-07-10
6587,0,0.5,
6588,1,0.8,2026-07-02
6589,1,0.5,2026-06-30
6590,0,0.5,
6591,0,0.5,
6592,1,0.8,2026-07-06
6593,1,0.8,2026-06-30
6594,0,0.5,
6595,0,0.5,
6596,1,0.8,2026-07-27
6597,1,0.8,2026-07-20
6598,0,0.5,
6599,1,0.8,2026-07-05
6600,0,0.8,
6601,1,0.5,2026-07-15
6602,1,0.8,2026-07-19
6603,1,0.5,2026-06-30
6604,0,0.8,
6605,1,0.8,2026-07-17
6606,0,0.5,
6607,1,0.8,2026-06-30
6608,1,0.8,2026-07-13
6609,0,0.3,
6610,1,0.8,2026-07-14
6611,1,0.8,2026-07-12
6612,1,0.8,2026-07-03
6613,0,0.5,
6614,0,0.5,
6615,1,0.5,2026-07-11
6616,0,0.5,
6617,1,0.8,2026-07-14
6618,1,0.5,2026-07-16
6619,1,0.8,2026-07-02
6620,1,0.8,2026-07-07
6621,0,0.5,
6622,1,0.8,2026-07-21
6623,1,0.8,2026-07-02
6624,1,0.8,2026-07-18
6625,1,0.5,2026-07-25
6626,0,0.8,
6627,1,0.8,2026-07-19
6628,1,0.5,2026-07-24
6629,1,0.8,2026-07-06
6630,0,0.8,
6631,1,0.8,2026-07-15
6632,1,0.5,2026-07-15
6633,0,0.5,
6634,1,0.5,2026-07-11
6635,1,0.5,2026-07-27
6636,0,0.8,
6637,0,0.8,
6638,1,0.8,2026-07-24
6639,1,0.8,2026-07-03
6640,1,0.8,2026-07-05
6641,0,0.5,
6642,1,0.8,2026-06-30
6643,0,0.1,
6644,0,0.5,
6645,0,0.5,
6646,0,0.5,
6647,0,0.3,
6648,1,0.8,2026-07-05
6649,0,0.5,
6650,0,0.8,
6651,1,0.8,2026-07-06
6652,0,0.5,
6653,1,0.8,2026-07-12
6654,1,0.5,2026-07-10
6655,0,0.5,
6656,0,0.8,
6657,1,0.8,2026-07-26
6658,1,0.8,2026-07-06
6659,1,0.5,2026-07-02
6660,1,0.8,2026-07-11
6661,1,0.5,2026-07-03
6662,1,0.8,2026-07-23
6663,1,0.8,2026-07-04
6664,0,0.8,
6665,1,0.8,2026-07-08
6666,1,0.5,2026-07-26
6667,1,0.8,2026-07-28
6668,1,0.8,2026-07-03
6669,0,0.5,
6670,0,0.8,
6671,1,0.8,2026-07-06
6672,1,0.8,2026-07-25
6673,1,0.5,2026-07-20
6674,0,0.8,
6675,1,0.8,2026-07-17
6676,1,0.5,2026-07-05
6677,1,0.8,2026-07-15
6678,1,0.5,2026-07-02
6679,0,0.5,
6680,0,0.3,
6681,0,0.5,
6682,1,0.5,2026-07-15
6683,0,0.5,
6684,1,0.5,2026-07-15
6685,1,0.8,2026-07-28
6686,0,0.3,
6687,0,0.5,
6688,1,0.8,2026-07-12
6689,1,0.5,2026-07-07
6690,1,0.8,2026-07-03
6691,1,0.8,2026-06-30
6692,1,0.8,2026-07-24
6693,1,0.8,2026-07-14
6694,0,0.5,
6695,1,0.5,2026-07-14
6696,1,0.5,2026-07-15
6697,1,0.5,2026-07-24
6698,0,0.8,
6699,0,0.1,
6700,1,0.8,2026-07-14
6701,1,0.8,2026-07-14
6702,1,0.8,2026-07-10
6703,1,0.8,2026-07-18
6704,0,0.5,
6705,0,0.8,
6706,1,0.5,2026-07-01
6707,1,0.5,2026-07-04
6708,1,0.8,2026-07-25
6709,1,0.5,2026-07-04
6710,1,0.5,2026-07-16
6711,1,0.8,2026-07-28
6712,0,0.5,
6713,0,0.5,
6714,0,0.5,
6715,1,0.5,2026-07-18
6716,1,0.8,2026-07-18
6717,0,0.5,
6718,1,0.5,2026-07-28
6719,0,0.3,
6720,0,0.5,
6721,0,0.5,
6722,1,0.5,2026-07-28
6723,0,0.3,
6724,1,0.8,2026-07-18
6725,1,0.5,2026-07-24
6726,1,0.8,2026-07-14
6727,0,0.3,
6728,1,0.8,2026-07-06
6729,1,0.5,2026-07-09
6730,1,0.8,2026-07-21
6731,1,0.8,2026-07-27
6732,1,0.8,2026-07-03
6733,0,0.1,
6734,0,0.5,
6735,1,0.8,2026-07-19
6736,1,0.3,2026-07-12
6737,0,0.5,
6738,0,0.5,
6739,1,0.8,2026-07-19
6740,1,0.8,2026-07-26
6741,0,0.1,
6742,0,0.5,
6743,1,0.8,2026-07-05
6744,1,0.8,2026-07-25
6745,1,0.8,2026-07-12
6746,0,0.5,
6747,1,0.5,2026-07-13
6748,1,0.8,2026-07-23
6749,1,0.8,2026-07-19
6750,1,0.5,2026-07-28
6751,0,0.5,
6752,0,0.5,
6753,0,0.8,
6754,1,0.8,2026-07-15
6755,0,0.5,
6756,1,0.8,2026-07-04
6757,0,0.3,
6758,0,0.5,
6759,0,0.5,
6760,1,0.8,2026-07-26
6761,1,0.8,2026-07-14
6762,0,0.8,
6763,1,0.5,2026-07-20
6764,1,0.8,2026-07-08
6765,1,0.8,2026-07-06
6766,0,0.8,
6767,1,0.8,2026-07-25
6768,1,0.8,2026-07-07
6769,0,0.5,
6770,1,0.8,2026-07-26
6771,1,0.5,2026-07-01
6772,1,0.8,2026-07-29
6773,1,0.5,2026-07-23
6774,1,0.8,2026-07-02
6775,0,0.5,
6776,0,0.3,
6777,1,0.5,2026-06-30
6778,0,0.1,
6779,0,0.5,
6780,1,0.8,2026-07-05
6781,1,0.8,2026-07-07
6782,0,0.5,
6783,0,0.5,
6784,0,0.5,
6785,1,0.5,2026-07-04
6786,1,0.8,2026-07-08
6787,1,0.8,2026-07-02
6788,1,0.8,2026-07-23
6789,0,0.5,
6790,1,0.8,2026-07-07
6791,1,0.5,2026-07-20
6792,1,0.5,2026-07-15
6793,1,0.8,2026-07-18
6794,0,0.1,
6795,0,0.5,
6796,0,0.8,
6797,1,0.8,2026-07-10
6798,0,0.8,
6799,1,0.8,2026-07-23
6800,1,0.8,2026-07-01
6801,1,0.8,2026-07-11
6802,0,0.1,
6803,0,0.5,
6804,1,0.8,2026-07-02
6805,1,0.8,2026-07-05
6806,1,0.8,2026-07-02
6807,0,0.5,
6808,1,0.5,2026-07-18
6809,0,0.5,
6810,1,0.5,2026-07-04
6811,1,0.5,2026-07-18
6812,1,0.8,2026-07-18
6813,1,0.8,2026-07-20
6814,0,0.8,
6815,1,0.5,2026-07-05
6816,1,0.8,2026-07-28
6817,1,0.5,2026-07-29
6818,1,0.5,2026-07-02
6819,0,0.1,
6820,0,0.5,
6821,1,0.8,2026-07-10
6822,1,0.8,2026-07-26
6823,0,0.8,
6824,0,0.8,
6825,0,0.5,
6826,1,0.8,2026-07-04
6827,0,0.5,
6828,1,0.8,2026-07-15
6829,0,0.5,
6830,1,0.8,2026-07-02
6831,1,0.5,2026-07-15
6832,0,0.5,
6833,1,0.5,2026-07-28
6834,0,0.5,
6835,1,0.8,2026-07-11
6836,0,0.1,
6837,0,0.5,
6838,0,0.5,
6839,0,0.5,
6840,1,0.8,2026-07-26
6841,0,0.5,
6842,1,0.8,2026-07-15
6843,1,0.5,2026-07-24
6844,0,0.5,
6845,0,0.5,
6846,1,0.8,2026-07-10
6847,1,0.3,2026-07-26
6848,1,0.8,2026-07-05
6849,1,0.5,2026-07-23
6850,1,0.8,2026-07-23
6851,1,0.5,2026-07-19
6852,1,0.8,2026-07-21
6853,1,0.5,2026-07-27
6854,1,0.8,2026-07-09
6855,1,0.8,2026-07-01
6856,0,0.3,
6857,1,0.5,2026-07-24
6858,0,0.3,
6859,0,0.5,
6860,1,0.8,2026-07-27
6861,1,0.8,2026-07-07
6862,1,0.8,2026-07-03
6863,1,0.8,2026-07-11
6864,1,0.8,2026-07-20
6865,1,0.5,2026-07-01
6866,1,0.8,2026-07-11
6867,0,0.5,
6868,1,0.8,2026-07-04
6869,1,0.8,2026-07-28
6870,0,0.5,
6871,0,0.5,
6872,0,0.5,
6873,0,0.8,
6874,0,0.3,
6875,1,0.8,2026-07-29
6876,1,0.8,2026-07-16
6877,1,0.5,2026-07-02
6878,1,0.5,2026-07-02
6879,1,0.8,2026-07-17
6880,1,0.8,2026-07-03
6881,1,0.8,2026-07-20
6882,1,0.8,2026-07-26
6883,1,0.8,2026-07-19
6884,1,0.8,2026-07-14
6885,1,0.8,2026-07-12
6886,1,0.8,2026-07-20
6887,1,0.8,2026-07-23
6888,1,0.8,2026-07-15
6889,1,0.8,2026-07-15
6890,0,0.8,
6891,1,0.8,2026-07-02
6892,1,0.8,2026-07-26
6893,1,0.8,2026-07-03
6894,1,0.5,2026-07-28
6895,1,0.5,2026-07-17
6896,1,0.8,2026-07-27
6897,0,0.8,
6898,1,0.8,2026-07-20
6899,1,0.8,2026-07-22
6900,0,0.5,
6901,1,0.3,2026-07-17
6902,0,0.1,
6903,0,0.3,
6904,0,0.5,
6905,0,0.5,
6906,0,0.5,
6907,1,0.8,2026-07-18
6908,0,0.5,
6909,0,0.5,
6910,1,0.8,2026-07-17
6911,0,0.8,
6912,1,0.5,2026-07-08
6913,1,0.8,2026-07-19
6914,1,0.8,2026-07-29
6915,0,0.5,
6916,1,0.8,2026-07-03
6917,0,0.5,
6918,0,0.8,
6919,1,0.8,2026-07-20
6920,1,0.5,2026-07-02
6921,0,0.3,
6922,0,0.5,
6923,1,0.5,2026-07-07
6924,1,0.5,2026-07-27
6925,1,0.8,2026-07-13
6926,1,0.5,2026-07-18
6927,1,0.8,2026-07-23
6928,0,0.1,
6929,1,0.8,2026-07-09
6930,1,0.8,2026-07-12
6931,1,0.8,2026-07-18
6932,1,0.8,2026-07-19
6933,1,0.5,2026-07-15
6934,1,0.8,2026-07-04
6935,1,0.8,2026-07-09
6936,0,0.5,
6937,1,0.8,2026-07-08
6938,1,0.5,2026-07-14
6939,1,0.5,2026-07-01
6940,1,0.8,2026-07-02
6941,1,0.8,2026-07-17
6942,0,0.5,
6943,1,0.5,2026-07-13
6944,0,0.5,
6945,1,0.8,2026-07-22
6946,1,0.8,2026-07-18
6947,0,0.5,
6948,1,0.8,2026-07-28
6949,1,0.8,2026-07-21
6950,1,0.8,2026-07-21
6951,1,0.5,2026-07-10
6952,1,0.5,2026-07-05
6953,1,0.5,2026-07-13
6954,0,0.5,
6955,0,0.5,
6956,1,0.8,2026-07-27
6957,0,0.3,
6958,0,0.5,
6959,1,0.5,2026-07-05
6960,0,0.1,
6961,0,0.8,
6962,1,0.8,2026-07-24
6963,0,0.8,
6964,1,0.8,2026-07-01
6965,0,0.5,
6966,0,0.5,
6967,1,0.5,2026-07-12
6968,1,0.5,2026-07-15
6969,1,0.8,2026-07-24
6970,1,0.8,2026-07-17
6971,1,0.8,2026-07-03
6972,1,0.5,2026-07-04
6973,1,0.5,2026-07-05
6974,0,0.5,
6975,1,0.8,2026-07-16
6976,0,0.5,
6977,0,0.5,
6978,1,0.5,2026-07-24
6979,0,0.8,
6980,0,0.5,
6981,1,0.8,2026-07-01
6982,1,0.5,2026-07-06
6983,1,0.8,2026-07-18
6984,0,0.5,
6985,1,0.5,2026-07-14
6986,1,0.8,2026-07-25
6987,0,0.5,
6988,1,0.8,2026-07-12
6989,0,0.5,
6990,0,0.5,
6991,0,0.8,
6992,0,0.8,
6993,1,0.5,2026-07-26
6994,1,0.8,2026-07-20
6995,1,0.5,2026-07-18
6996,1,0.5,2026-07-14
6997,0,0.5,
6998,1,0.8,2026-06-30
6999,0,0.1,
7000,0,0.8,
7001,1,0.5,2026-07-27
7002,1,0.5,2026-07-12
7003,0,0.1,
7004,0,0.8,
7005,1,0.8,2026-07-15
7006,1,0.5,2026-07-13
7007,1,0.8,2026-07-23
7008,1,0.5,2026-07-24
7009,1,0.5,2026-07-12
7010,1,0.8,2026-07-21
7011,0,0.5,
7012,0,0.5,
7013,1,0.8,2026-07-03
7014,1,0.8,2026-07-09
7015,1,0.5,2026-07-24
7016,1,0.8,2026-07-22
7017,1,0.8,2026-07-27
7018,1,0.8,2026-07-29
7019,1,0.8,2026-07-04
7020,1,0.5,2026-07-07
7021,0,0.5,
7022,0,0.5,
7023,1,0.8,2026-07-25
7024,1,0.8,2026-07-04
7025,1,0.5,2026-07-05
7026,0,0.5,
7027,0,0.8,
7028,0,0.5,
7029,1,0.8,2026-07-07
7030,1,0.8,2026-07-10
7031,1,0.8,2026-07-27
7032,1,0.8,2026-07-19
7033,0,0.1,
7034,1,0.8,2026-07-11
7035,0,0.8,
7036,0,0.5,
7037,1,0.8,2026-07-05
7038,1,0.5,2026-07-24
7039,1,0.8,2026-07-25
7040,0,0.8,
7041,1,0.5,2026-07-07
7042,1,0.8,2026-07-24
7043,1,0.8,2026-07-03
7044,0,0.8,
7045,1,0.8,2026-07-11
7046,1,0.5,2026-07-17
7047,1,0.8,2026-07-22
7048,0,0.3,
7049,0,0.5,
7050,0,0.8,
7051,1,0.5,2026-07-29
