customer_id,age,gender,country,registration_date,monthly_subscription,subscription_price
6434,78,Female,USA,2023-07-23,Standard,19.99
6435,51,Female,India,2022-05-25,Basic,9.99
6436,34,Female,Canada,2022-05-07,Standard,19.99
6437,60,Female,Canada,2022-02-12,Premium,49.99
6438,60,Female,Canada,2022-01-06,Standard,19.99
6439,70,Male,India,2023-08-10,Premium,49.99
6440,33,Female,USA,2023-09-03,Standard,19.99
6441,19,Female,Australia,2023-02-08,Basic,9.99
6442,51,Female,Canada,2023-07-05,Basic,9.99
6443,72,Female,Canada,2023-07-15,Standard,19.99
6444,25,Male,USA,2022-03-29,Standard,19.99
6445,30,Female,Canada,2022-11-09,Standard,19.99
6446,59,Male,Canada,2022-08-04,Standard,19.99
6447,25,Female,India,2022-12-19,Premium,49.99
6448,47,Female,UK,2022-08-05,Standard,19.99
6449,49,Male,USA,2023-02-27,Standard,19.99
6450,53,Male,USA,2023-10-24,Basic,9.99
6451,64,Male,USA,2023-06-09,Standard,19.99
6452,47,Female,India,2022-05-26,Premium,49.99
6453,18,Male,India,2022-06-14,Basic,9.99
6454,60,Female,Australia,2022-07-08,Premium,49.99
6455,56,Male,India,2022-08-15,Premium,49.99
6456,34,Male,USA,2023-09-24,Standard,19.99
6457,76,Female,Australia,2022-09-16,Basic,9.99
6458,37,Male,UK,2022-07-18,Basic,9.99
6459,41,Male,Canada,2022-04-28,Basic,9.99
6460,67,Female,Canada,2022-07-05,Basic,9.99
6461,39,Female,Australia,2023-11-19,Standard,19.99
6462,46,Female,UK,2023-08-04,Basic,9.99
6463,39,Male,Canada,2022-02-25,Standard,19.99
6464,61,Male,Australia,2023-07-17,Basic,9.99
6465,26,Male,India,2023-04-18,Basic,9.99
6466,54,Male,USA,2023-10-23,Standard,19.99
6467,27,Male,UK,2023-07-17,Premium,49.99
6468,53,Female,Canada,2022-03-16,Standard,19.99
6469,54,Male,USA,2022-10-25,Standard,19.99
6470,45,Female,Australia,2023-11-19,Standard,19.99
6471,45,Male,Canada,2022-03-10,Standard,19.99
6472,59,Female,USA,2022-09-14,Premium,49.99
6473,60,Male,India,2022-04-11,Basic,9.99
6474,38,Male,UK,2022-07-22,Premium,49.99
6475,41,Female,Australia,2023-08-18,Basic,9.99
6476,59,Male,Canada,2023-05-14,Premium,49.99
6477,77,Female,India,2022-12-05,Basic,9.99
6478,57,Male,UK,2023-01-01,Premium,49.99
6479,19,Male,UK,2022-05-12,Premium,49.99
6480,72,Female,India,2023-11-19,Basic,9.99
6481,25,Male,Canada,2023-11-03,Premium,49.99
6482,65,Female,UK,2022-08-29,Basic,9.99
6483,44,Male,Australia,2022-04-13,Basic,9.99
6484,39,Male,USA,2022-10-19,Standard,19.99
6485,54,Male,Australia,2023-09-27,Premium,49.99
6486,44,Male,UK,2022-03-13,Standard,19.99
6487,74,Male,USA,2022-07-18,Standard,19.99
6488,46,Male,India,2022-11-22,Standard,19.99
6489,20,Male,USA,2023-05-13,Premium,49.99
6490,61,Female,USA,2023-04-07,Standard,19.99
6491,30,Male,USA,2022-12-03,Basic,9.99
6492,62,Male,UK,2023-09-24,Basic,9.99
6493,27,Male,Canada,2023-11-07,Basic,9.99
6494,53,Female,UK,2022-11-10,Standard,19.99
6495,26,Female,Canada,2023-12-12,Basic,9.99
6496,71,Male,India,2023-08-22,Basic,9.99
6497,73,Male,India,2022-06-06,Premium,49.99
6498,72,Male,India,2023-08-03,Basic,9.99
6499,44,Female,India,2023-08-04,Standard,19.99
6500,51,Male,India,2023-01-09,Basic,9.99
6501,68,Female,Australia,2022-11-20,Basic,9.99
6502,18,Male,UK,2023-03-15,Basic,9.99
6503,49,Female,Canada,2022-06-22,Standard,19.99
6504,42,Female,India,2022-01-05,Premium,49.99
6505,46,Male,Australia,2022-11-17,Basic,9.99
6506,24,Male,Australia,2022-09-10,Basic,9.99
6507,66,Male,Australia,2022-08-15,Standard,19.99
6508,20,Male,UK,2023-12-31,Standard,19.99
6509,37,Male,India,2023-10-19,Standard,19.99
6510,37,Male,Australia,2023-03-23,Premium,49.99
6511,70,Male,Australia,2022-10-11,Standard,19.99
6512,47,Female,India,2023-01-04,Standard,19.99
6513,52,Male,UK,2022-05-18,Premium,49.99
6514,52,Male,Australia,2023-11-27,Standard,19.99
6515,66,Female,Canada,2022-12-06,Basic,9.99
6516,56,Male,USA,2023-05-07,Basic,9.99
6517,44,Male,USA,2023-04-19,Basic,9.99
6518,43,Male,USA,2023-04-02,Basic,9.99
6519,31,Male,UK,2023-01-03,Basic,9.99
6520,34,Female,Australia,2022-11-09,Basic,9.99
6521,35,Female,USA,2023-05-14,Premium,49.99
6522,62,Male,USA,2023-07-19,Premium,49.99
6523,69,Male,India,2022-04-22,Standard,19.99
6524,46,Female,Australia,2022-06-29,Premium,49.99
6525,37,Male,Australia,2023-10-24,Basic,9.99
6526,70,Female,India,2023-09-14,Premium,49.99
6527,44,Female,Australia,2022-03-25,Standard,19.99
6528,35,Female,Canada,2022-10-15,Basic,9.99
6529,21,Male,UK,2022-05-24,Basic,9.99
6530,18,Male,India,2023-07-06,Basic,9.99
6531,67,Male,USA,2022-07-21,Basic,9.99
6532,18,Female,Australia,2022-09-27,Basic,9.99
6533,75,Male,Canada,2023-10-04,Basic,9.99
6534,43,Male,Canada,2022-03-20,Basic,9.99
6535,62,Female,UK,2022-03-19,Basic,9.99
6536,37,Male,Canada,2022-01-20,Premium,49.99
6537,69,Male,Australia,2023-06-04,Basic,9.99
6538,40,Male,Australia,2023-10-09,Basic,9.99
6539,27,Female,Canada,2022-02-01,Standard,19.99
6540,76,Male,Australia,2023-08-19,Premium,49.99
6541,28,Female,Australia,2023-08-16,Basic,9.99
6542,58,Female,USA,2023-02-19,Premium,49.99
6543,58,Female,India,2023-08-28,Basic,9.99
6544,22,Male,Australia,2022-08-06,Basic,9.99
6545,75,Male,Australia,2022-02-07,Basic,9.99
6546,18,Male,UK,2023-07-19,Standard,19.99
6547,34,Female,India,2022-09-24,Basic,9.99
6548,39,Female,India,2023-07-11,Standard,19.99
6549,51,Male,India,2023-07-07,Basic,9.99
6550,73,Female,Canada,2023-04-29,Standard,19.99
6551,62,Male,USA,2023-11-01,Basic,9.99
6552,58,Male,USA,2022-06-02,Standard,19.99
6553,46,Male,UK,2023-01-10,Standard,19.99
6554,21,Male,India,2023-02-06,Standard,19.99
6555,22,Male,India,2022-08-17,Basic,9.99
6556,28,Male,Australia,2023-08-27,Premium,49.99
6557,73,Male,Canada,2022-10-25,Standard,19.99
6558,68,Female,Canada,2022-05-18,Basic,9.99
6559,38,Male,UK,2023-04-21,Premium,49.99
6560,52,Female,USA,2023-05-29,Standard,19.99
6561,29,Female,India,2023-06-07,Standard,19.99
6562,43,Male,UK,2022-04-03,Basic,9.99
6563,68,Female,Canada,2023-02-11,Standard,19.99
6564,36,Female,Canada,2023-01-08,Basic,9.99
6565,62,Female,Canada,2023-05-30,Standard,19.99
6566,77,Male,India,2022-01-11,Standard,19.99
6567,24,Male,India,2023-11-10,Standard,19.99
6568,64,Male,India,2022-09-02,Basic,9.99
6569,72,Male,Australia,2023-09-21,Premium,49.99
6570,24,Male,USA,2023-12-02,Basic,9.99
6571,43,Female,Canada,2022-06-19,Standard,19.99
6572,57,Female,Canada,2023-06-11,Standard,19.99
6573,22,Male,Australia,2022-05-24,Standard,19.99
6574,38,Female,Canada,2023-04-02,Basic,9.99
6575,31,Female,Canada,2022-06-13,Basic,9.99
6576,21,Female,India,2022-07-03,Basic,9.99
6577,40,Female,India,2023-08-03,Standard,19.99
6578,59,Male,USA,2023-08-03,Basic,9.99
6579,37,Male,Canada,2023-11-07,Standard,19.99
6580,32,Male,UK,2022-05-30,Standard,19.99
6581,67,Female,Canada,2023-05-11,Basic,9.99
6582,69,Female,Canada,2023-01-03,Basic,9.99
6583,62,Male,USA,2022-02-11,Basic,9.99
6584,46,Male,UK,2022-08-13,Basic,9.99
6585,25,Female,Canada,2023-05-15,Standard,19.99
6586,58,Male,UK,2022-08-26,Standard,19.99
6587,65,Male,India,2022-03-06,Standard,19.99
6588,36,Female,India,2022-09-28,Basic,9.99
6589,65,Female,UK,2023-01-14,Premium,49.99
6590,56,Male,Canada,2022-08-28,Basic,9.99
6591,63,Female,UK,2022-02-13,Basic,9.99
6592,45,Male,UK,2023-11-16,Standard,19.99
6593,63,Female,India,2022-07-31,Premium,49.99
6594,74,Female,UK,2023-06-15,Basic,9.99
6595,44,Male,Australia,2023-01-05,Standard,19.99
6596,21,Female,Australia,2023-02-02,Premium,49.99
6597,75,Male,India,2023-04-26,Standard,19.99
6598,32,Female,Canada,2023-04-11,Basic,9.99
6599,52,Male,Canada,2022-02-17,Premium,49.99
6600,54,Female,India,2022-02-10,Standard,19.99
6601,18,Female,Canada,2023-10-27,Standard,19.99
6602,20,Male,USA,2022-11-28,Standard,19.99
6603,64,Female,Australia,2022-04-16,Premium,49.99
6604,41,Male,USA,2023-12-22,Standard,19.99
6605,44,Female,USA,2023-06-18,Basic,9.99
6606,57,Female,USA,2023-10-11,Standard,19.99
6607,78,Male,India,2022-10-08,Basic,9.99
6608,53,Female,USA,2022-09-27,Basic,9.99
6609,51,Female,UK,2023-08-16,Standard,19.99
6610,46,Male,Canada,2023-07-12,Basic,9.99
6611,41,Female,India,2023-08-07,Standard,19.99
6612,41,Male,UK,2022-06-28,Premium,49.99
6613,59,Male,UK,2023-01-21,Standard,19.99
6614,21,Male,Australia,2023-11-01,Premium,49.99
6615,20,Female,Australia,2023-01-23,Basic,9.99
6616,51,Female,UK,2023-01-10,Premium,49.99
6617,74,Male,Australia,2023-08-25,Premium,49.99
6618,66,Female,Canada,2023-11-01,Basic,9.99
6619,40,Male,Canada,2022-03-21,Basic,9.99
6620,70,Female,Australia,2023-06-14,Basic,9.99
6621,73,Male,USA,2022-09-15,Premium,49.99
6622,69,Male,UK,2023-01-21,Premium,49.99
6623,40,Female,Canada,2022-08-17,Basic,9.99
6624,62,Male,Australia,2023-06-13,Standard,19.99
6625,22,Male,Australia,2023-02-20,Basic,9.99
6626,48,Female,Canada,2022-12-28,Standard,19.99
6627,79,Male,Canada,2022-12-20,Premium,49.99
6628,70,Male,USA,2023-05-14,Basic,9.99
6629,79,Female,Australia,2023-05-09,Premium,49.99
6630,58,Male,Australia,2023-09-11,Premium,49.99
6631,74,Male,India,2022-01-07,Premium,49.99
6632,78,Male,USA,2023-05-29,Basic,9.99
6633,74,Male,Canada,2022-05-23,Basic,9.99
6634,77,Male,Canada,2023-03-27,Basic,9.99
6635,71,Male,UK,2022-06-19,Standard,19.99
6636,23,Male,Canada,2022-08-24,Standard,19.99
6637,54,Male,Australia,2022-03-20,Basic,9.99
6638,74,Female,Canada,2023-06-11,Standard,19.99
6639,27,Male,Australia,2023-10-21,Basic,9.99
6640,57,Male,Australia,2022-10-15,Basic,9.99
6641,24,Female,USA,2022-08-05,Standard,19.99
6642,56,Male,Canada,2022-06-03,Basic,9.99
6643,55,Male,USA,2022-07-11,Basic,9.99
6644,38,Male,Australia,2022-06-11,Basic,9.99
6645,78,Male,Canada,2023-01-06,Premium,49.99
6646,37,Male,Canada,2023-09-09,Standard,19.99
6647,20,Male,USA,2022-05-02,Standard,19.99
6648,68,Female,USA,2023-11-08,Standard,19.99
6649,39,Female,Australia,2022-08-24,Standard,19.99
6650,64,Female,Australia,2023-03-01,Basic,9.99
6651,21,Female,Canada,2022-12-05,Standard,19.99
6652,45,Female,Canada,2022-04-27,Standard,19.99
6653,29,Male,India,2023-05-09,Standard,19.99
6654,55,Male,India,2023-11-23,Standard,19.99
6655,68,Male,UK,2023-05-06,Standard,19.99
6656,53,Male,Australia,2023-05-06,Basic,9.99
6657,64,Male,UK,2022-08-04,Premium,49.99
6658,58,Female,UK,2023-08-28,Basic,9.99
6659,22,Female,USA,2022-06-15,Premium,49.99
6660,30,Male,USA,2023-10-25,Basic,9.99
6661,40,Male,India,2023-02-25,Basic,9.99
6662,75,Male,UK,2022-01-23,Standard,19.99
6663,67,Female,India,2022-09-07,Basic,9.99
6664,47,Female,Australia,2022-02-14,Premium,49.99
6665,79,Male,Canada,2022-05-11,Standard,19.99
6666,54,Female,USA,2023-08-11,Standard,19.99
6667,42,Male,Australia,2023-08-30,Basic,9.99
6668,65,Female,Australia,2022-06-14,Basic,9.99
6669,44,Female,USA,2022-05-18,Basic,9.99
6670,68,Male,USA,2023-10-07,Standard,19.99
6671,31,Female,UK,2023-06-09,Standard,19.99
6672,74,Female,India,2022-02-10,Standard,19.99
6673,79,Male,Australia,2023-08-10,Premium,49.99
6674,65,Female,UK,2022-05-31,Standard,19.99
6675,76,Male,UK,2022-02-27,Premium,49.99
6676,64,Female,Australia,2022-06-20,Basic,9.99
6677,71,Male,Australia,2022-09-22,Basic,9.99
6678,53,Male,Canada,2022-07-04,Basic,9.99
6679,56,Female,India,2023-06-14,Basic,9.99
6680,33,Female,Australia,2023-02-20,Standard,19.99
6681,73,Male,USA,2023-09-06,Standard,19.99
6682,39,Female,Canada,2023-08-01,Standard,19.99
6683,38,Female,India,2023-10-15,Standard,19.99
6684,71,Female,USA,2022-01-20,Premium,49.99
6685,38,Male,USA,2023-11-09,Premium,49.99
6686,25,Male,India,2022-10-18,Basic,9.99
6687,66,Male,Canada,2022-03-29,Basic,9.99
6688,33,Female,USA,2022-08-10,Basic,9.99
6689,76,Female,UK,2023-04-05,Basic,9.99
6690,72,Male,India,2023-09-14,Standard,19.99
6691,48,Male,India,2023-04-28,Standard,19.99
6692,59,Female,Australia,2023-05-09,Basic,9.99
6693,27,Female,Canada,2022-06-24,Standard,19.99
6694,49,Female,UK,2022-08-13,Standard,19.99
6695,76,Female,UK,2023-02-25,Basic,9.99
6696,51,Male,Australia,2023-09-08,Basic,9.99
6697,79,Female,USA,2022-05-27,Premium,49.99
6698,26,Female,USA,2023-08-20,Standard,19.99
6699,34,Male,UK,2022-07-06,Basic,9.99
6700,28,Male,Canada,2023-10-01,Basic,9.99
6701,49,Female,USA,2023-11-07,Basic,9.99
6702,27,Male,India,2023-06-08,Basic,9.99
6703,39,Female,Australia,2022-09-28,Premium,49.99
6704,74,Female,Canada,2022-06-21,Basic,9.99
6705,34,Male,USA,2023-12-04,Basic,9.99
6706,21,Male,UK,2022-12-17,Basic,9.99
6707,65,Female,Australia,2023-04-10,Standard,19.99
6708,69,Male,USA,2023-09-03,Basic,9.99
6709,64,Female,UK,2023-08-28,Basic,9.99
6710,42,Female,USA,2022-03-12,Standard,19.99
6711,76,Female,Australia,2022-08-24,Standard,19.99
6712,38,Male,India,2023-01-23,Basic,9.99
6713,54,Female,India,2023-01-30,Basic,9.99
6714,55,Female,UK,2022-05-16,Standard,19.99
6715,66,Female,India,2022-04-22,Premium,49.99
6716,18,Male,Australia,2022-01-17,Basic,9.99
6717,42,Female,UK,2022-07-27,Basic,9.99
6718,68,Female,USA,2023-06-20,Basic,9.99
6719,53,Female,Canada,2023-06-01,Standard,19.99
6720,34,Male,USA,2023-12-02,Standard,19.99
6721,58,Female,Australia,2023-03-06,Standard,19.99
6722,41,Female,UK,2022-06-03,Standard,19.99
6723,19,Male,USA,2023-09-13,Premium,49.99
6724,57,Male,UK,2022-04-09,Premium,49.99
6725,32,Female,India,2022-07-01,Standard,19.99
6726,49,Female,Canada,2023-05-03,Standard,19.99
6727,56,Female,Australia,2023-09-22,Basic,9.99
6728,76,Male,USA,2023-09-07,Standard,19.99
6729,23,Male,Canada,2022-02-09,Standard,19.99
6730,18,Female,Australia,2023-06-29,Standard,19.99
6731,64,Male,Australia,2023-05-31,Basic,9.99
6732,40,Female,India,2022-05-01,Standard,19.99
6733,75,Female,UK,2022-04-06,Standard,19.99
6734,56,Male,UK,2023-05-09,Standard,19.99
6735,78,Female,Canada,2023-11-07,Basic,9.99
6736,79,Male,India,2022-05-14,Standard,19.99
6737,74,Male,Australia,2023-09-10,Basic,9.99
6738,34,Female,India,2023-07-07,Premium,49.99
6739,51,Male,India,2022-01-02,Standard,19.99
6740,76,Female,Canada,2023-11-26,Basic,9.99
6741,58,Male,UK,2023-10-27,Basic,9.99
6742,46,Female,India,2023-03-18,Standard,19.99
6743,26,Female,India,2023-06-19,Basic,9.99
6744,30,Female,India,2023-03-07,Premium,49.99
6745,23,Male,USA,2023-01-15,Standard,19.99
6746,23,Female,India,2022-02-14,Basic,9.99
6747,37,Male,India,2023-12-16,Standard,19.99
6748,69,Male,Australia,2023-06-27,Basic,9.99
6749,70,Male,USA,2023-03-16,Premium,49.99
6750,20,Male,India,2022-08-23,Basic,9.99
6751,34,Male,India,2023-05-09,Premium,49.99
6752,66,Female,Canada,2023-01-26,Standard,19.99
6753,29,Male,Canada,2022-12-25,Premium,49.99
6754,65,Female,USA,2023-08-27,Basic,9.99
6755,64,Female,Australia,2023-12-15,Basic,9.99
6756,62,Male,USA,2023-08-13,Standard,19.99
6757,72,Female,USA,2022-04-11,Standard,19.99
6758,18,Female,Canada,2023-03-12,Basic,9.99
6759,34,Male,Canada,2022-05-18,Basic,9.99
6760,20,Female,Australia,2022-09-18,Basic,9.99
6761,43,Male,India,2023-05-04,Standard,19.99
6762,32,Male,Australia,2022-08-27,Basic,9.99
6763,53,Male,India,2022-03-27,Basic,9.99
6764,49,Female,UK,2022-10-18,Basic,9.99
6765,49,Female,Canada,2023-09-05,Standard,19.99
6766,21,Female,UK,2023-07-11,Basic,9.99
6767,35,Female,UK,2023-02-23,Premium,49.99
6768,66,Male,Canada,2022-09-21,Basic,9.99
6769,36,Male,UK,2022-07-13,Premium,49.99
6770,60,Female,USA,2022-01-06,Standard,19.99
6771,69,Male,India,2023-12-28,Basic,9.99
6772,52,Female,Australia,2022-01-08,Basic,9.99
6773,57,Male,Canada,2023-08-15,Standard,19.99
6774,31,Male,USA,2023-06-20,Standard,19.99
6775,75,Male,Australia,2022-05-01,Standard,19.99
6776,50,Male,Australia,2023-06-17,Basic,9.99
6777,31,Male,Australia,2022-01-08,Premium,49.99
6778,51,Female,UK,2023-01-20,Premium,49.99
6779,78,Female,UK,2023-11-02,Standard,19.99
6780,72,Male,UK,2022-07-30,Standard,19.99
6781,21,Female,UK,2023-12-06,Standard,19.99
6782,41,Male,USA,2022-11-20,Basic,9.99
6783,76,Male,UK,2023-02-23,Basic,9.99
6784,46,Male,Canada,2023-01-06,Standard,19.99
6785,36,Male,Australia,2022-04-20,Premium,49.99
6786,23,Female,USA,2022-06-08,Basic,9.99
6787,74,Male,UK,2023-03-13,Standard,19.99
6788,50,Female,Australia,2023-10-30,Premium,49.99
6789,66,Male,USA,2023-08-23,Basic,9.99
6790,57,Male,Australia,2022-09-17,Basic,9.99
6791,36,Female,USA,2022-09-25,Standard,19.99
6792,70,Male,India,2023-07-03,Basic,9.99
6793,18,Male,USA,2023-03-10,Basic,9.99
6794,22,Female,UK,2023-08-02,Basic,9.99
6795,44,Female,Australia,2023-01-10,Basic,9.99
6796,33,Female,Australia,2023-09-19,Premium,49.99
6797,23,Male,Australia,2022-10-10,Standard,19.99
6798,57,Male,Canada,2023-11-28,Standard,19.99
6799,30,Female,Canada,2023-02-11,Standard,19.99
6800,65,Female,UK,2022-07-28,Premium,49.99
6801,79,Male,India,2023-02-28,Basic,9.99
6802,52,Male,Canada,2023-07-20,Basic,9.99
6803,36,Female,USA,2023-07-25,Premium,49.99
6804,29,Female,UK,2023-05-10,Premium,49.99
6805,33,Female,India,2022-07-03,Basic,9.99
6806,76,Female,USA,2023-01-15,Basic,9.99
6807,60,Male,Australia,2023-07-27,Standard,19.99
6808,27,Male,Canada,2023-07-23,Basic,9.99
6809,42,Male,USA,2023-05-11,Standard,19.99
6810,37,Male,India,2022-09-17,Basic,9.99
6811,48,Female,UK,2022-11-11,Basic,9.99
6812,21,Male,USA,2023-08-15,Standard,19.99
6813,61,Female,UK,2022-12-19,Premium,49.99
6814,40,Male,Australia,2023-12-24,Standard,19.99
6815,19,Male,India,2023-02-12,Basic,9.99
6816,73,Male,India,2022-05-22,Premium,49.99
6817,39,Female,Canada,2023-11-07,Standard,19.99
6818,68,Male,India,2022-05-02,Basic,9.99
6819,74,Female,USA,2022-08-24,Basic,9.99
6820,54,Female,USA,2023-04-03,Basic,9.99
6821,25,Male,USA,2023-12-18,Standard,19.99
6822,24,Female,Australia,2022-06-15,Standard,19.99
6823,31,Male,India,2022-04-13,Basic,9.99
6824,73,Female,India,2022-08-08,Basic,9.99
6825,72,Male,USA,2023-06-05,Basic,9.99
6826,20,Female,Canada,2023-02-15,Standard,19.99
6827,67,Female,Canada,2022-12-13,Basic,9.99
6828,33,Male,India,2023-07-18,Basic,9.99
6829,72,Male,India,2023-09-21,Premium,49.99
6830,36,Male,UK,2023-12-15,Standard,19.99
6831,68,Male,India,2023-12-02,Basic,9.99
6832,35,Female,USA,2023-12-25,Standard,19.99
6833,69,Female,Australia,2022-02-23,Basic,9.99
6834,33,Female,India,2022-06-14,Standard,19.99
6835,25,Female,India,2023-02-03,Standard,19.99
6836,77,Male,USA,2023-10-14,Standard,19.99
6837,50,Female,UK,2022-01-06,Standard,19.99
6838,66,Male,India,2022-04-04,Basic,9.99
6839,29,Female,Canada,2022-05-29,Standard,19.99
6840,79,Male,Canada,2023-04-28,Basic,9.99
6841,70,Male,Canada,2023-09-07,Basic,9.99
6842,28,Male,Australia,2023-03-22,Premium,49.99
6843,22,Male,Australia,2022-04-01,Standard,19.99
6844,44,Male,India,2022-03-07,Premium,49.99
6845,29,Female,India,2022-09-27,Basic,9.99
6846,34,Male,India,2022-08-16,Standard,19.99
6847,23,Female,Australia,2023-01-15,Basic,9.99
6848,50,Female,India,2022-03-23,Standard,19.99
6849,22,Male,USA,2023-09-16,Basic,9.99
6850,74,Female,UK,2022-02-08,Basic,9.99
6851,45,Female,Canada,2023-01-29,Basic,9.99
6852,31,Female,Canada,2023-02-15,Standard,19.99
6853,22,Male,USA,2023-09-21,Basic,9.99
6854,71,Male,India,2023-11-03,Premium,49.99
6855,73,Male,Australia,2023-06-18,Basic,9.99
6856,76,Male,India,2022-10-21,Basic,9.99
6857,50,Female,India,2023-12-30,Basic,9.99
6858,79,Female,Canada,2023-09-04,Premium,49.99
6859,67,Female,Canada,2022-02-28,Basic,9.99
6860,65,Female,Australia,2022-06-29,Basic,9.99
6861,58,Female,Canada,2023-10-18,Standard,19.99
6862,36,Female,India,2023-05-22,Basic,9.99
6863,39,Male,USA,2023-03-26,Standard,19.99
6864,22,Female,Australia,2022-01-11,Basic,9.99
6865,76,Female,USA,2022-07-26,Standard,19.99
6866,19,Female,India,2023-11-04,Basic,9.99
6867,47,Male,Australia,2023-06-15,Standard,19.99
6868,64,Female,USA,2022-10-20,Standard,19.99
6869,56,Female,Australia,2022-07-19,Standard,19.99
6870,21,Male,India,2022-02-04,Standard,19.99
6871,50,Female,Australia,2023-09-06,Premium,49.99
6872,30,Male,India,2023-06-07,Basic,9.99
6873,37,Male,Australia,2023-06-13,Basic,9.99
6874,71,Female,Australia,2023-12-17,Standard,19.99
6875,24,Female,Canada,2022-08-26,Standard,19.99
6876,32,Male,India,2023-09-22,Basic,9.99
6877,40,Female,UK,2022-06-23,Standard,19.99
6878,31,Female,Australia,2023-11-22,Basic,9.99
6879,40,Male,USA,2022-02-06,Standard,19.99
6880,36,Male,Canada,2023-01-04,Premium,49.99
6881,71,Female,Canada,2022-09-02,Standard,19.99
6882,46,Male,Australia,2023-11-02,Basic,9.99
6883,73,Female,UK,2022-01-01,Standard,19.99
6884,37,Female,Canada,2022-06-11,Standard,19.99
6885,46,Female,India,2022-03-30,Basic,9.99
6886,41,Female,Australia,2022-10-10,Standard,19.99
6887,35,Male,Australia,2023-02-14,Premium,49.99
6888,27,Female,UK,2022-12-28,Basic,9.99
6889,58,Male,India,2023-11-17,Basic,9.99
6890,74,Female,India,2023-02-09,Basic,9.99
6891,25,Female,UK,2023-02-20,Standard,19.99
6892,43,Male,USA,2023-08-24,Premium,49.99
6893,79,Female,India,2022-07-25,Standard,19.99
6894,46,Male,USA,2023-06-15,Basic,9.99
6895,27,Male,USA,2022-01-16,Standard,19.99
6896,34,Female,Australia,2023-12-22,Standard,19.99
6897,19,Female,Australia,2022-03-12,Standard,19.99
6898,23,Female,Canada,2022-04-03,Basic,9.99
6899,75,Female,Australia,2023-07-17,Standard,19.99
6900,22,Male,India,2022-10-19,Standard,19.99
6901,45,Female,India,2023-07-27,Basic,9.99
6902,79,Female,USA,2023-08-20,Standard,19.99
6903,58,Female,India,2022-12-23,Premium,49.99
6904,22,Female,Australia,2022-12-22,Basic,9.99
6905,35,Female,Australia,2022-10-11,Premium,49.99
6906,43,Male,Australia,2022-08-20,Basic,9.99
6907,37,Female,UK,2023-09-13,Standard,19.99
6908,58,Male,India,2022-07-19,Basic,9.99
6909,66,Female,Canada,2023-04-11,Basic,9.99
6910,44,Female,India,2023-02-18,Standard,19.99
6911,66,Female,India,2023-08-12,Standard,19.99
6912,29,Male,UK,2022-01-05,Standard,19.99
6913,24,Female,India,2022-09-25,Standard,19.99
6914,76,Male,USA,2022-06-29,Standard,19.99
6915,20,Male,Australia,2023-02-21,Premium,49.99
6916,27,Female,Australia,2023-06-03,Standard,19.99
6917,51,Male,UK,2022-04-20,Basic,9.99
6918,42,Female,Australia,2023-07-27,Basic,9.99
6919,52,Female,USA,2022-03-16,Basic,9.99
6920,33,Male,UK,2023-05-31,Standard,19.99
6921,19,Female,Canada,2022-10-29,Basic,9.99
6922,77,Female,Australia,2022-12-15,Basic,9.99
6923,41,Male,India,2022-04-30,Basic,9.99
6924,27,Male,USA,2023-06-10,Standard,19.99
6925,55,Male,USA,2022-09-21,Basic,9.99
6926,39,Male,Australia,2023-07-05,Basic,9.99
6927,43,Male,Canada,2023-08-12,Standard,19.99
6928,60,Male,India,2022-09-14,Standard,19.99
6929,72,Female,Canada,2023-12-12,Basic,9.99
6930,56,Male,Canada,2023-03-30,Standard,19.99
6931,44,Male,Australia,2023-01-22,Basic,9.99
6932,46,Female,India,2023-07-31,Premium,49.99
6933,64,Female,Australia,2023-05-11,Basic,9.99
6934,55,Male,Australia,2022-09-07,Premium,49.99
6935,37,Male,USA,2022-12-14,Premium,49.99
6936,44,Female,Australia,2023-04-15,Standard,19.99
6937,58,Male,UK,2023-11-29,Basic,9.99
6938,71,Male,India,2023-04-17,Standard,19.99
6939,37,Female,USA,2023-08-24,Basic,9.99
6940,61,Male,India,2022-01-29,Premium,49.99
6941,36,Female,USA,2023-05-09,Standard,19.99
6942,37,Male,UK,2022-04-30,Premium,49.99
6943,52,Female,Australia,2022-09-22,Standard,19.99
6944,64,Female,USA,2022-03-11,Standard,19.99
6945,19,Female,USA,2023-01-27,Standard,19.99
6946,47,Male,USA,2023-10-11,Basic,9.99
6947,70,Female,UK,2022-08-14,Standard,19.99
6948,51,Male,India,2023-11-25,Standard,19.99
6949,39,Female,UK,2023-12-20,Premium,49.99
6950,20,Female,USA,2022-08-24,Standard,19.99
6951,23,Female,USA,2022-11-20,Premium,49.99
6952,32,Male,Australia,2023-02-27,Premium,49.99
6953,44,Male,UK,2022-12-28,Standard,19.99
6954,27,Female,UK,2023-06-13,Basic,9.99
6955,26,Male,Canada,2023-07-03,Standard,19.99
6956,50,Male,India,2022-01-10,Standard,19.99
6957,49,Male,Canada,2023-12-19,Basic,9.99
6958,65,Female,Canada,2022-09-27,Basic,9.99
6959,23,Male,India,2022-09-12,Premium,49.99
6960,58,Female,Australia,2022-10-22,Basic,9.99
6961,76,Female,Australia,2022-04-06,Standard,19.99
6962,53,Female,India,2023-02-13,Premium,49.99
6963,76,Male,India,2023-11-21,Standard,19.99
6964,77,Female,UK,2022-12-17,Standard,19.99
6965,19,Male,UK,2022-03-19,Standard,19.99
6966,46,Male,UK,2023-07-22,Standard,19.99
