customer_id,account_age_days,login_count_last_30,login_count_last_90,days_since_last_login,content_views_last_30,content_views_last_90,support_tickets_count,support_satisfaction_score,num_features_used,monthly_active_days,avg_session_length_minutes,profile_completion_percentage
7090,1384,19,25,63,448,704,20,3.1597148485737763,8,2,19.725538518232163,54
7091,1065,13,56,262,52,700,4,2.326213728028251,5,29,96.73256123633875,50
7092,1059,26,28,224,125,603,18,3.655541887922244,1,8,82.97037658724564,62
7093,1592,26,89,172,469,983,17,2.65466740977148,4,12,36.052242833268224,49
7094,1233,7,47,288,385,903,1,1.5103850033816109,9,14,56.952184527185274,73
7095,1539,30,33,256,146,38,0,,2,25,5.434296409046057,92
7096,933,18,89,266,265,341,14,1.018258365067188,10,12,87.39962859481531,79
7097,1473,21,56,293,104,842,18,1.749172344607579,9,21,112.70786484620484,79
7098,1579,20,4,360,436,921,15,3.3891974103908824,10,15,89.63783043033463,98
7099,1420,30,76,322,93,832,0,4.619582346943776,10,16,118.62026730157783,61
7100,1380,16,9,6,55,926,6,1.5212217950962539,1,16,90.47302929279498,40
7101,1153,19,42,348,76,732,12,,7,15,37.879465152366194,62
7102,996,29,41,210,353,906,6,4.358643388093785,3,29,79.10674113969877,72
7103,1542,0,46,156,332,391,14,4.457993105668475,5,16,105.35903426941377,31
7104,1180,24,47,295,169,268,15,,1,0,19.67494373258496,49
7105,1298,7,38,113,338,463,3,4.458063458668349,5,6,82.762680261434,95
7106,1374,1,15,125,466,737,14,1.7124717432261307,5,19,23.044919755873043,100
7107,1271,27,37,16,400,755,18,4.079868239738692,6,15,30.631889148235512,73
7108,1272,7,80,238,161,861,3,,3,0,60.74932296403717,40
7109,1067,26,40,292,347,556,20,2.3198513801163005,1,5,110.16966682782456,49
7110,1070,8,63,333,18,236,5,4.987402996115664,2,7,94.89739259484075,54
7111,1377,14,68,8,30,397,17,3.464322647076361,7,8,118.33666846045375,48
7112,1288,18,29,286,488,871,11,1.1572381686810909,10,6,25.15517998260071,30
7113,1620,1,88,362,373,542,4,4.205025907864988,5,8,83.36210437436834,45
7114,1219,7,5,321,196,863,3,,6,10,80.4936052342919,92
7115,1516,1,35,62,296,192,13,,7,8,117.3523128877456,77
7116,1281,26,13,63,260,139,5,,2,7,82.129264078226,51
7117,945,23,73,190,31,79,0,,3,6,105.97718402772526,50
7118,1020,23,15,111,291,591,20,4.705397537849189,9,10,111.54264775677812,94
7119,1437,28,15,144,95,506,7,1.6882585626095938,2,22,35.91021653174842,40
7120,1050,12,11,26,353,778,2,4.388512360475379,6,7,83.4938094118566,41
7121,1051,0,42,312,245,514,20,,3,26,104.21836807159481,99
7122,975,2,37,334,442,252,20,1.4824040744214146,10,20,40.03666143181428,45
7123,976,19,73,239,483,620,17,2.9420501114895177,4,0,81.42527976782706,43
7124,1089,3,44,141,410,943,6,4.255450649112717,8,1,14.010781808067613,67
7125,1462,3,0,154,345,923,17,4.260552794557157,7,8,81.41973208645508,78
7126,1349,30,18,331,320,30,20,,9,6,77.66586344905109,93
7127,1277,6,55,188,74,663,18,3.439605458248003,3,11,118.41017446205109,46
7128,1308,1,81,161,193,359,13,2.857271332110655,2,28,92.61848840079011,86
7129,951,30,9,72,237,837,19,2.0842269273134115,1,3,31.25226775184005,74
7130,1118,18,57,66,164,816,6,,3,9,93.81547873813325,88
7131,1141,25,5,234,341,202,0,2.70132237275328,9,16,59.350700533930784,100
7132,1183,26,55,59,294,187,1,4.8126704361861,3,26,84.8815484062771,99
7133,1560,22,44,147,23,274,0,,2,13,104.36029251567857,96
7134,1250,21,32,163,351,62,3,2.727173052682642,3,5,44.38209687687432,99
7135,1012,8,66,58,318,774,0,2.161671171555727,10,17,26.37062848541807,86
7136,1347,17,8,144,460,485,1,3.969398869112444,5,19,94.22094313814779,42
7137,1166,26,61,74,297,126,5,3.0529119102723983,6,26,33.04002468007738,64
7138,994,30,45,115,98,557,9,1.0836688462334183,3,13,74.15638247263489,94
7139,1492,16,83,100,107,120,1,1.705204424548454,1,16,44.197196581012676,49
7140,1469,1,82,185,204,264,10,1.0390101665906823,4,8,34.377098239636936,73
7141,985,17,45,223,182,751,19,1.315896737096585,8,23,34.562311734053836,61
7142,1295,24,77,176,482,35,8,2.1866299138173138,5,27,105.0998301880557,47
7143,1209,24,87,8,303,380,8,2.081504283565797,10,2,25.99636410742053,97
7144,994,6,9,50,412,463,18,4.716316458315253,10,9,108.9241192194569,46
7145,1013,5,65,121,72,639,20,3.66879741850305,8,27,39.02939660741174,86
7146,1055,30,76,210,379,224,0,3.4605102496744946,6,26,79.36883232909625,32
7147,1226,18,38,226,272,667,12,1.2685971224782162,7,6,67.82812754510897,51
7148,1567,16,85,32,6,738,10,3.2547724175156714,3,11,16.7634174889142,43
7149,1559,3,64,302,372,896,9,1.9785246248054986,2,30,14.604818671327791,78
7150,1475,11,47,199,114,912,20,1.890348285450277,1,29,83.19555162617408,54
7151,1289,6,40,297,436,893,1,,7,26,38.96171481505427,88
7152,1407,21,80,186,428,774,10,3.2677919949804117,2,8,112.14703045665044,86
7153,1319,6,43,316,488,149,16,,10,12,98.37805675041832,77
7154,1316,24,60,234,134,716,3,1.4902051033781811,7,29,99.15073686729842,83
7155,972,21,50,161,461,474,12,2.5898210469671117,4,12,46.12005933475163,95
7156,1342,12,14,229,59,86,1,4.294413668179146,8,18,49.86655085463098,58
7157,913,19,23,143,456,598,20,1.6172726221858964,5,9,28.09807452303127,52
7158,1367,16,40,42,176,425,5,1.8248087167512668,8,19,93.54883620671713,86
7159,1021,14,80,148,35,511,6,,4,13,90.03510831434322,37
7160,980,3,6,240,485,550,13,4.090017339094572,1,11,29.69271579769959,72
7161,1236,1,26,168,476,560,3,3.9582980217733987,6,29,40.57459749475944,99
7162,1363,20,81,28,321,694,12,,5,12,39.674344351409154,93
7163,1185,12,0,267,342,980,11,4.606715124584322,5,13,96.90100890563777,33
7164,1269,6,48,103,338,173,9,,7,12,25.53776954501244,93
7165,1039,3,79,321,72,89,14,,7,23,114.00035507017618,85
7166,1107,13,58,118,310,57,12,4.104167188431152,1,29,61.18679969659877,50
7167,1179,15,87,253,387,167,6,3.8499640359367233,7,2,113.39491028165072,88
7168,1217,22,55,210,180,709,15,2.6666967348798654,1,28,22.98848862310078,80
7169,1469,3,84,65,418,200,8,3.328546396062662,5,26,111.64798177052775,87
7170,1452,5,34,352,134,608,2,2.0835364025240337,3,13,16.081968096227257,97
7171,1617,20,9,13,296,609,10,2.9132861051807146,2,30,69.62212766028594,56
7172,1512,16,81,8,251,12,7,3.994898292895251,6,12,92.88448287575602,91
7173,1400,0,43,98,422,254,20,3.677981199034412,9,24,42.74187564824346,98
7174,963,6,69,346,197,58,12,3.7588753456698534,5,19,67.96417153832903,76
7175,1383,13,73,44,32,43,6,,9,26,109.67399610322325,86
7176,923,27,45,270,197,218,17,4.055869490750515,5,1,97.79349363671608,64
7177,1559,3,49,38,202,415,20,3.7011210649519195,4,25,5.410873969628004,55
7178,1425,10,36,269,178,198,18,1.352598238868291,1,9,95.28343967510297,32
7179,1470,16,71,3,161,865,20,2.048206180199309,10,16,86.54764623813735,92
7180,1234,11,67,362,129,800,1,,10,7,62.6950033223412,38
7181,1535,26,27,275,307,612,4,3.753794021306639,6,21,37.34692258372172,63
7182,1543,21,34,172,403,938,17,4.515265011139999,10,0,44.321214957890795,86
7183,1575,29,25,333,31,984,3,3.4017891979927883,3,12,13.61834524671779,65
7184,1156,22,45,347,227,655,16,,5,11,89.34068462709737,81
7185,1079,13,29,222,109,48,11,,9,29,14.636986980508883,55
7186,1585,26,56,316,299,445,7,4.893714769501907,4,6,91.73148897654563,55
7187,1614,27,71,180,202,564,20,,10,24,77.9524765040274,87
7188,1234,1,80,30,406,117,10,4.365922352835819,4,8,28.489229110919478,84
7189,1104,4,78,90,102,744,10,1.4950672046241822,4,8,98.70992248766575,60
7190,1555,11,57,45,396,815,5,,6,15,40.66100575736936,46
7191,1534,26,8,112,327,547,13,,9,5,66.03719804662788,87
7192,1372,24,17,341,339,523,14,,5,11,51.158711691280914,71
7193,1008,28,29,61,345,862,1,3.5569064791366123,1,15,8.416179878462472,79
7194,1481,1,70,293,223,476,9,,6,25,72.40219949466021,58
7195,1554,8,46,335,477,504,2,3.691581520825572,6,28,79.78474772691011,84
7196,970,6,31,199,9,417,2,,2,27,32.89645771530626,50
7197,1241,6,8,92,97,22,7,2.988009159551187,7,16,37.559996364526555,59
7198,1324,1,69,44,210,608,1,,1,6,88.32418129494926,64
7199,1406,4,5,204,74,519,19,3.1090055330343875,1,8,20.71309185447678,100
7200,1387,10,12,321,39,675,13,3.2332007507866902,4,18,23.399800012933536,38
7201,1350,28,39,126,324,386,15,3.1123829618570227,4,6,116.86997534555769,63
7202,1187,12,48,247,219,954,12,3.4629668357293877,1,0,90.0814025934704,56
7203,999,15,1,122,461,517,14,2.162541206097653,7,27,116.65994253685031,59
7204,1511,16,84,174,8,537,16,2.4880693457239107,8,0,37.48490393571339,73
7205,1506,24,44,129,83,571,7,3.0474995833439267,8,20,34.21030439268402,42
7206,1101,1,74,136,119,877,17,,5,21,95.37889158243732,63
7207,1466,23,65,302,261,237,0,3.084146820327814,7,26,10.696229187314385,98
7208,1611,0,59,188,404,731,7,1.9173469740039093,10,17,105.13599098830743,78
7209,1605,14,54,4,489,29,8,,1,18,64.19883908750208,82
7210,961,24,42,149,377,846,16,3.3391304877473145,5,20,27.66363437039875,57
7211,1275,25,65,330,4,936,11,,7,7,33.95411298444468,40
7212,1307,29,88,198,253,514,1,,8,20,81.50408266033901,100
7213,1153,1,44,322,350,821,9,,3,18,24.724889677936094,95
7214,1162,5,33,297,55,293,17,,8,8,42.53044710128367,52
7215,1087,3,83,259,293,207,3,1.1589309676458432,9,28,60.25828663049113,96
7216,1362,12,76,131,411,389,2,2.1183864726307124,2,12,42.06466964870537,93
7217,1079,2,33,53,338,510,17,4.0517292115747985,2,0,42.5935155237708,82
7218,1185,6,16,210,463,182,8,4.727574614402309,1,5,112.97267826872616,73
7219,1502,29,87,326,482,504,17,2.3480079128570597,4,10,60.263478222779675,79
7220,926,13,50,235,461,218,13,1.1124802595054848,3,27,16.092624163547413,51
7221,1088,8,41,287,219,84,11,2.9299739483375897,10,30,63.32599266343973,68
7222,1459,28,33,352,363,103,17,1.2653041660202198,10,13,63.960048507125684,50
7223,1035,15,53,72,404,848,17,1.2329774651243248,3,29,30.238477407184895,44
7224,1029,0,47,303,214,11,5,,10,16,7.336575551255615,87
7225,1173,22,31,77,473,502,5,,4,22,109.62788151139242,92
7226,994,29,40,276,380,730,3,,3,11,70.93438979173735,87
7227,989,30,8,257,188,72,3,,8,14,58.55654523487154,45
7228,1063,12,25,59,352,323,19,3.094444008185063,10,25,51.17885188287254,89
7229,1195,16,50,56,47,530,18,,3,17,31.508737570966648,65
7230,1104,24,87,137,18,857,4,3.8539066261365504,1,21,63.97708003963892,58
7231,985,10,84,284,459,750,17,2.85823605305231,4,11,79.24020353793786,37
7232,986,27,65,161,396,954,17,,1,9,75.26272254104673,76
7233,1094,20,32,315,91,515,15,2.870525380066989,6,13,56.8924198398047,59
7234,1323,24,66,209,209,573,16,,6,20,29.44164404141275,46
7235,1285,21,39,44,441,814,6,1.8111373629696783,4,6,97.3419279599034,80
7236,1147,21,38,26,266,98,19,2.2405608977839293,9,18,115.61692988065296,48
7237,1088,0,66,151,71,815,14,,10,18,17.552144234979707,46
7238,1408,2,40,243,342,519,13,2.028798958800256,5,22,66.0394893594365,50
7239,1549,18,55,40,412,171,0,2.2525218173324957,9,14,8.146921799278855,45
7240,1188,18,6,192,80,292,13,2.490469251638354,2,20,81.38486601674916,46
7241,1325,27,19,180,207,157,8,,8,13,96.99907785378008,49
7242,1266,23,4,217,214,945,11,,7,28,78.91780791389763,83
7243,1218,25,63,27,472,194,14,2.759384275883441,2,26,10.873909556024921,77
7244,1374,22,46,247,397,994,11,,9,28,65.77761370312795,46
7245,1481,10,89,231,284,261,6,4.901506158793703,8,20,93.60277863779301,74
7246,1330,27,89,328,206,632,3,3.8713557934584504,8,26,99.3637990791047,40
7247,1630,16,71,249,410,336,16,2.4376893207387855,10,25,18.75081372093827,84
7248,1640,4,30,308,105,477,16,,9,20,58.23638299690061,76
7249,1105,15,10,176,439,411,5,1.0382748232149588,1,26,7.140684088403441,92
7250,1501,22,8,292,386,298,1,2.3140666453762986,7,16,44.00872783662931,34
7251,1288,25,7,99,461,454,0,4.734170359878558,2,29,118.05994774995577,84
7252,1347,27,26,301,42,55,4,2.8395440171179525,5,5,29.98195673636241,94
7253,1160,6,57,332,216,141,7,,5,15,5.4747099052675035,41
7254,1093,4,50,350,9,765,11,4.61571144179171,3,19,19.81349603339083,79
7255,1632,18,20,119,198,137,1,4.967179477158092,4,9,21.26878600486273,43
7256,936,8,65,255,223,234,0,,10,16,50.30859153684693,46
7257,1137,16,14,41,282,18,6,,7,22,64.88244632239254,72
7258,1152,6,46,302,35,196,11,1.7467384539122537,7,7,62.25512940046443,66
7259,1334,14,67,267,441,716,16,2.188060412742914,10,28,19.32503696457555,96
7260,1631,15,68,57,370,221,6,4.152437016116926,3,6,92.60195501122307,100
7261,1200,16,20,329,390,230,19,,8,10,40.2116477538471,56
7262,1341,28,67,241,25,381,10,,5,0,96.66888018354685,72
7263,1029,22,38,248,165,360,6,,2,29,28.167365293330118,35
7264,1404,25,61,17,407,870,5,2.197485941167777,10,30,18.488410799975853,43
7265,1633,0,88,240,442,100,15,2.836492941207031,10,13,62.01037013045424,75
7266,1079,23,26,352,195,937,0,,6,24,118.55412110640836,73
7267,1258,15,77,144,71,508,11,,4,14,28.87844759308309,80
7268,1447,27,88,294,447,353,6,2.022818395862578,5,18,114.17589895259626,45
7269,1219,5,20,193,464,605,10,2.160414804494865,4,13,73.70828504601323,35
7270,1066,1,74,49,397,147,11,3.0437899045271157,4,27,40.87745920280839,36
7271,1193,4,76,248,466,17,16,2.4185340176844607,9,25,86.22444286989892,90
7272,1236,0,55,339,133,35,2,,8,8,68.76056698034898,80
7273,1385,26,63,285,414,133,13,4.620547398634921,7,19,19.531154224527448,80
7274,1473,2,0,169,368,938,18,3.585736222376063,2,17,109.40444620434879,67
7275,979,21,38,248,311,291,0,4.189279220689139,6,25,16.891813340381145,64
7276,1241,19,1,209,389,62,7,2.679316897199403,3,14,117.44595260341848,79
7277,1253,2,2,336,185,40,1,3.3968329757171487,8,25,17.063165246936517,76
7278,1415,7,56,76,284,907,3,4.982182018342744,5,0,69.16934658399177,97
7279,1371,9,60,295,226,372,6,,2,11,89.8168915787983,67
7280,1559,10,8,215,153,219,7,3.3576174237942893,3,16,66.47365761558302,79
7281,1208,27,59,0,20,607,14,,2,27,98.88205385578513,100
7282,1000,13,70,70,393,565,15,2.958167461386201,2,18,82.5192787486908,99
7283,1395,17,58,95,324,792,6,,8,10,84.76906531555034,74
7284,1111,26,60,281,208,846,20,,6,27,68.7370745018067,42
7285,1013,23,25,3,18,749,19,,3,5,7.500822297459968,67
7286,930,12,22,11,215,666,13,3.4643730513058513,9,7,52.92513239926283,40
7287,939,18,80,156,365,84,0,,9,22,81.71833131669196,52
7288,1362,19,51,103,369,768,16,1.7065648864383718,5,24,73.57421696402717,49
7289,1349,26,71,27,118,76,11,,3,5,90.49123771150022,70
7290,976,20,67,43,358,802,14,3.3262626813965803,3,11,58.8464789173993,55
7291,1096,13,29,212,271,109,4,,6,22,30.321440972966982,71
7292,1365,4,54,24,20,70,20,,2,28,26.290763061875253,61
7293,1218,29,2,245,108,537,16,4.731786774440486,1,29,99.84578895414542,48
7294,1448,5,11,69,135,640,6,4.031245400972633,7,11,113.58570184319214,42
7295,1570,1,9,16,226,821,20,,3,29,104.31413036150373,74
7296,1454,22,6,17,301,940,18,,10,20,88.23145976717065,44
7297,1501,10,64,14,261,822,11,1.333246707071742,2,26,105.85363457356317,71
7298,1344,0,85,358,155,109,5,3.9016049162677704,6,1,101.50352033762854,44
7299,1527,5,64,233,398,783,10,,9,5,50.45713140640818,35
7300,988,6,72,28,301,496,7,2.7552949969909495,10,3,37.68871009045886,60
7301,1174,15,13,307,47,32,8,2.211965862580125,5,12,85.99018824755115,94
7302,1008,25,15,253,162,769,13,,10,11,68.88727188965575,67
7303,1177,17,30,173,476,610,2,2.8702811400796993,4,30,52.95813266694616,53
7304,1362,9,60,314,316,761,1,4.060124553130693,4,30,89.17844638942374,69
7305,923,15,43,6,412,792,18,4.574886962295368,9,6,45.945804559340495,83
7306,1003,6,82,193,476,861,8,4.942217488013329,6,16,113.06237118704156,94
7307,1137,17,9,51,279,380,11,1.3394563040404774,1,14,102.01683101729108,76
7308,1448,15,54,221,465,134,14,,7,3,113.73376569806157,66
7309,1312,5,4,127,10,484,6,3.935444246200115,4,17,49.91041210164989,48
7310,1621,27,64,33,164,637,14,1.0374547458038474,8,29,104.22917406976022,79
7311,1485,28,14,219,309,0,1,2.270470894735249,5,22,58.63030729916478,70
7312,1590,1,56,152,494,537,3,,5,7,92.71208549241382,63
7313,1093,8,52,308,86,409,12,,4,19,107.78989180578918,42
7314,1618,18,89,267,55,731,7,4.693581588066096,4,8,110.12430653398377,68
7315,1450,30,10,163,468,345,5,4.377138789028807,10,5,58.14733950817911,90
7316,1536,21,58,45,97,378,17,4.855525905699109,7,3,110.49335131867541,80
7317,1352,0,7,41,104,106,3,,8,16,56.161298735159725,99
7318,1365,15,84,310,402,472,16,3.3162968804138324,10,27,32.76876063436147,37
7319,1512,29,57,241,72,838,10,1.1945728604691417,1,19,78.74112893353983,83
7320,1192,30,23,324,169,26,18,2.0875414731593027,7,21,50.405393842087435,72
7321,1632,28,0,213,264,580,0,4.592598115878997,6,23,47.507687281260644,50
7322,1402,27,64,266,393,768,19,2.8402642797889506,9,8,7.9389178814110455,31
7323,1548,8,14,297,13,177,8,2.6412433972342897,2,15,56.4957562450831,47
7324,1486,6,63,291,324,450,7,,1,10,108.57252441942107,54
7325,1625,24,7,59,345,605,5,4.391747380642048,9,13,37.45523681142831,32
7326,1135,8,67,190,379,795,10,,4,2,33.57141949034289,87
7327,1418,29,37,363,138,858,15,,6,29,48.50886792830259,36
7328,1290,6,60,50,165,989,0,,5,17,64.21581089857378,95
7329,1210,4,55,275,74,846,1,,1,4,87.50981142872708,43
7330,1321,29,40,73,207,958,5,,7,21,59.259468062558476,76
7331,1130,22,63,160,347,473,3,3.022238595285147,10,25,118.70491584075995,48
7332,1260,11,2,13,223,869,19,2.6952566606618493,9,14,97.31163052844869,63
7333,1166,18,89,75,436,910,6,,6,3,17.660896077146173,40
7334,927,25,63,262,101,80,7,2.8342097124735726,10,1,72.96740888953552,55
7335,1608,22,52,217,368,113,15,2.441995248410072,9,2,65.46971045430769,95
7336,1302,28,30,238,427,386,0,3.6002797991778275,8,2,20.20926531021984,75
7337,1558,10,88,28,456,461,11,3.294748908153834,10,3,97.32043256654502,91
7338,1491,30,68,81,428,856,13,,1,25,67.89212953305541,55
7339,1583,8,84,139,157,212,8,,9,16,43.51197279316605,70
7340,1368,18,76,43,28,523,14,2.9540489707532265,7,12,88.69294146770214,61
7341,1239,10,62,297,0,862,6,3.030209990397983,9,13,92.48438894583416,55
7342,1567,5,7,4,239,984,6,3.7396348235851224,6,28,38.33460224295809,86
7343,1084,0,13,62,67,987,12,3.3404507392264176,9,19,57.788006138350404,47
7344,1159,4,33,292,471,455,13,,10,24,83.10125116404994,69
7345,1455,26,68,253,242,659,12,,4,3,7.561258987102117,98
7346,1444,29,54,67,133,372,6,,2,29,41.113621903668445,93
7347,1384,3,69,71,395,399,10,,8,3,84.56168831194294,81
7348,1250,16,33,209,216,861,13,2.6698235978536538,9,8,8.737817127988675,53
7349,1628,20,74,42,330,63,6,2.0681138212412575,8,6,53.79519085907157,76
7350,1516,13,63,37,81,843,2,2.1975879552415094,9,23,102.80877132908213,85
7351,1386,20,38,38,164,360,15,4.561112276979754,3,3,83.02175487223337,38
7352,1246,22,79,42,126,596,12,1.966964477380373,10,27,85.64545517363327,36
7353,1187,5,64,81,295,462,13,1.7057907038542313,1,15,98.13784714506438,40
7354,1387,24,82,39,110,969,11,,4,6,51.781785506465894,96
7355,1606,24,75,147,419,622,9,2.978316562191671,4,13,59.69763551167244,65
7356,1437,9,62,96,86,980,9,1.4573082909211594,10,29,42.97380212326751,76
7357,1169,8,72,222,276,259,15,,8,21,51.214854381122144,63
7358,1544,2,22,278,47,489,15,,2,12,117.90682198390807,66
7359,1107,8,39,94,330,968,17,,7,6,113.11164971894283,52
7360,959,8,63,20,462,11,9,,6,30,42.05409584978075,64
7361,1427,15,14,84,25,37,14,,2,12,68.89128420427893,98
7362,1156,1,48,287,92,276,4,,10,15,78.4343726214262,80
7363,1242,22,61,163,101,130,19,3.1456159419424368,10,3,68.36299020982014,73
7364,943,19,73,26,185,514,16,1.468464689963235,5,16,26.090849166369832,83
7365,1321,26,37,349,468,907,3,,9,16,5.461850663415949,59
7366,1310,23,34,205,231,46,0,4.004560244755009,10,6,67.08696068266468,63
7367,1478,15,30,261,37,30,12,,1,29,83.74326587104291,51
7368,996,2,71,190,18,574,4,,2,12,33.53906654024395,35
7369,1597,10,36,199,146,626,16,4.960714369650021,10,0,91.85969462891781,90
7370,1078,11,21,158,31,715,0,,6,11,7.826362875723607,60
7371,1107,10,57,280,58,295,2,,8,30,60.83273654988753,39
7372,1515,26,46,122,99,982,16,4.7057032327401505,9,7,101.68375989360243,51
7373,1381,19,15,78,421,246,16,3.93502345386043,2,20,68.6340600265993,92
7374,1148,8,83,23,28,801,15,,3,12,23.921239388796376,62
7375,987,6,21,114,338,498,12,,4,10,48.35696726663175,47
7376,1335,18,35,140,463,149,9,1.6889446633400231,3,5,108.8228633160695,66
7377,1437,29,61,76,256,885,7,1.8771530182566654,4,5,77.76701683967391,35
7378,1271,24,87,344,111,184,4,,8,10,48.17917489658871,93
7379,1587,20,45,270,109,312,8,1.2864627188407405,8,7,7.912821968373894,94
7380,958,25,89,42,374,811,16,3.873313776963033,10,22,119.62331759025007,48
7381,1417,9,84,72,143,112,5,4.924695379329334,6,25,74.28700593569887,77
7382,1525,5,17,262,356,520,7,,10,7,72.69779761402872,63
7383,1399,19,70,18,418,27,19,,4,13,55.91105115015172,98
7384,992,11,10,141,480,357,10,,10,9,37.67300606844846,69
7385,1196,4,76,330,237,943,7,2.713443981473271,4,5,96.09550294712557,56
7386,1308,25,32,272,109,207,15,2.4876618382051396,8,20,77.74945935382547,58
7387,1625,15,69,174,47,237,19,,2,3,104.47395056100584,79
7388,1469,10,27,58,74,880,13,,7,22,90.3793238905726,78
7389,1358,14,45,226,17,362,15,,8,2,46.59483117266796,41
7390,1042,20,69,114,465,235,7,,7,5,93.83000949557116,77
7391,1518,10,2,62,105,343,17,4.043410801134087,1,22,88.98989064930849,63
7392,1235,2,9,119,225,197,4,,3,4,8.688253533449055,88
7393,1392,7,69,89,435,129,20,4.879500241259044,7,17,50.294727924379316,82
7394,1631,13,29,0,384,492,0,4.886650067959844,5,17,115.59401044314019,82
7395,1597,25,29,304,383,625,16,2.250977812830105,7,17,113.88368127003777,51
7396,1045,19,72,169,293,800,2,,1,4,76.10633762644267,97
7397,933,9,74,332,106,538,6,4.262118773716229,4,4,112.36999735963278,77
7398,1154,6,16,316,368,397,19,,9,23,50.575769446630225,46
7399,936,1,89,41,432,248,0,4.347556988087947,4,6,24.74159663373501,80
7400,1030,29,77,36,422,100,17,2.2364250684988662,2,2,43.97979338251966,79
7401,1482,9,89,342,420,258,13,3.4202556274817066,3,6,76.5103571322975,77
7402,1260,29,76,241,287,154,13,1.2071251132203784,1,0,37.40835009040083,30
7403,1549,6,23,82,213,41,0,3.0158448747467137,9,9,103.76520374832951,54
7404,1386,29,72,41,103,710,8,1.9806819891243128,1,30,46.99022691292076,96
7405,1479,16,82,337,307,226,3,3.4926297278234437,1,9,105.43957103816933,64
7406,1129,5,64,74,121,755,13,,1,24,14.82658134698157,92
7407,1547,4,71,319,323,970,6,1.685672285216203,3,27,90.89618764088823,42
7408,938,1,12,185,387,101,0,4.890359075281286,10,15,97.90230955329089,68
7409,1007,18,61,346,13,288,20,,1,18,55.32399391694624,88
7410,1294,26,86,207,432,930,13,1.9642884463834185,1,1,74.3949635313756,69
7411,1000,10,25,39,305,744,20,,3,29,29.691774242523223,71
7412,1579,23,30,84,242,81,8,2.926380985247047,3,20,83.02215766012381,31
7413,1579,15,48,78,100,233,4,2.8333660337371667,6,1,71.88018807131394,64
7414,1276,29,39,132,263,227,2,4.69041662751304,5,23,71.82627048977635,57
7415,980,13,1,37,203,83,13,2.8976831718119707,7,7,89.63096334456831,92
7416,1483,6,59,83,77,860,10,3.1809959489507587,9,7,51.32818482057868,45
7417,922,14,4,52,421,216,16,3.18093771046024,1,4,70.43358204475825,86
7418,1091,17,66,64,88,688,6,1.9282883011572474,6,16,54.378013764860256,57
7419,1531,8,18,336,67,233,9,1.5245083911468624,7,9,13.755820854871482,45
7420,1512,8,81,140,487,819,4,,1,11,48.81862386751221,79
7421,1141,25,43,224,231,431,0,2.615346881986573,3,11,118.10292638309711,92
7422,1402,8,30,154,88,127,0,1.9380164144903773,10,17,100.76026215311379,55
7423,1316,22,72,13,127,721,3,2.6476491469527943,7,13,113.88788774210597,31
7424,1069,24,19,200,340,885,17,3.9714681374840985,6,3,77.4285889942696,43
7425,980,14,54,339,487,730,13,,5,15,115.02243162817523,78
7426,1285,29,82,282,166,804,18,2.703071513834917,7,18,23.12429216319335,85
7427,1191,11,76,346,456,653,1,,3,15,101.79308059234697,88
7428,1443,22,38,210,314,998,8,3.179106360175513,6,22,38.45932183706714,70
7429,1619,14,48,124,150,301,14,4.989435916286178,1,1,17.54485154174844,92
7430,935,21,49,261,126,370,5,3.9645029209254377,9,2,31.97118454264291,46
7431,1254,21,33,88,449,770,1,2.6781366988348925,6,7,114.80104052050275,70
7432,1274,5,8,335,252,651,1,4.2392577781944,8,4,48.46753546189553,93
7433,1503,14,73,281,98,908,1,1.1899242742366414,1,6,9.428376301182885,54
7434,1384,6,6,248,237,578,0,3.5469662872572902,3,29,15.229935397331943,76
7435,1600,28,24,92,126,514,17,4.4232907167083795,10,10,47.607189930457686,31
7436,1144,29,54,82,248,125,17,,7,6,13.145813223110427,98
7437,917,11,36,141,381,556,1,2.7998438147438875,7,8,86.19428408345952,85
7438,1192,4,81,313,407,700,1,4.904746406535155,7,10,12.222568138599634,74
7439,1068,2,16,205,163,890,8,4.364986991790887,8,1,36.34585077980676,38
7440,1339,25,38,61,186,147,7,2.75402515954717,9,15,96.72844534246843,33
7441,1085,0,72,271,174,277,11,,10,6,97.65208720534469,90
7442,927,12,30,342,105,527,20,,4,28,42.256074887546745,68
7443,1139,30,82,99,496,963,20,,1,30,50.173422826646565,30
7444,1446,6,63,211,28,132,20,3.5198354869514277,1,14,33.345995016616385,60
7445,1060,28,50,214,423,549,1,,7,26,75.02737286622806,86
7446,1449,13,2,229,365,620,0,,7,20,54.62997434666519,35
7447,1084,10,42,302,388,242,2,2.1142480544353,4,8,35.853671621689536,38
7448,1284,20,83,199,43,372,19,,9,14,75.09327497599577,49
7449,1309,13,83,88,71,967,10,2.332606090469978,5,28,94.51773645236865,63
7450,1161,23,44,324,490,868,1,4.810897428167449,1,13,49.14105875700045,59
7451,1359,13,29,136,6,596,20,,7,28,117.2722210659701,83
7452,1027,18,27,63,125,951,6,,4,9,42.12890354015521,52
7453,1073,17,3,137,340,224,6,,7,8,36.89652443446407,77
7454,1476,25,65,48,207,309,18,2.663242993071217,2,25,42.75488280284872,50
7455,1570,20,64,209,282,116,10,3.4488217565212125,6,13,58.62759116806859,32
7456,1097,20,62,353,423,601,8,2.755480130130779,10,22,8.356498656512498,32
