customer_id,total_months_subscribed,payments_made,failed_payment_count,days_overdue,total_revenue,avg_monthly_revenue,upgrade_count,downgrade_count,billing_cycle_day
6581,38,38,0,0,379.62,9.99,3,0,4
6582,42,40,3,27,399.6,9.51,0,2,25
6583,53,51,3,78,509.49,9.61,3,1,17
6584,47,46,1,69,459.54,9.78,4,1,7
6585,38,36,2,14,719.64,18.94,5,3,12
6586,46,44,2,28,879.56,19.12,2,3,4
6587,52,51,0,0,1019.49,19.61,0,3,8
6588,45,43,0,0,429.57,9.55,3,1,2
6589,42,41,0,0,2049.59,48.8,5,2,14
6590,46,46,1,89,459.54,9.99,4,1,9
6591,53,52,0,0,519.48,9.8,0,3,21
6592,31,30,2,15,599.7,19.35,1,1,27
6593,47,46,3,36,2299.54,48.93,0,1,19
6594,37,36,1,43,359.64,9.72,0,3,10
6595,42,40,1,7,799.6,19.04,2,3,14
6596,41,39,2,45,1949.61,47.55,2,3,7
6597,38,38,3,37,759.62,19.99,1,0,16
6598,39,38,0,0,379.62,9.73,0,2,22
6599,53,52,3,52,2599.48,49.05,5,3,5
6600,53,53,2,77,1059.47,19.99,4,0,13
6601,32,30,1,64,599.7,18.74,4,3,23
6602,43,42,2,52,839.58,19.53,5,2,25
6603,51,49,1,11,2449.51,48.03,1,1,17
6604,30,30,3,2,599.7,19.99,4,3,1
6605,36,34,2,38,339.66,9.44,4,1,16
6606,33,31,0,0,619.69,18.78,4,3,27
6607,45,45,2,80,449.55,9.99,2,0,7
6608,45,45,1,57,449.55,9.99,5,1,2
6609,34,34,1,31,679.66,19.99,3,0,26
6610,36,34,2,61,339.66,9.44,4,2,22
6611,35,34,2,43,679.66,19.42,5,2,2
6612,48,48,2,15,2399.52,49.99,4,0,1
6613,41,40,0,0,799.6,19.5,5,0,4
6614,32,30,0,0,1499.7,46.87,1,3,2
6615,41,40,1,37,399.6,9.75,2,1,4
6616,42,42,1,11,2099.58,49.99,0,2,26
6617,34,33,3,65,1649.67,48.52,1,2,20
6618,32,30,0,0,299.7,9.37,2,0,14
6619,52,50,3,26,499.5,9.61,3,0,15
6620,37,36,3,29,359.64,9.72,5,2,18
6621,46,44,1,14,2199.56,47.82,5,2,13
6622,41,41,3,4,2049.59,49.99,2,2,9
6623,47,47,2,34,469.53,9.99,0,2,18
6624,37,36,3,62,719.64,19.45,5,1,24
6625,40,39,1,42,389.61,9.74,1,0,13
6626,42,40,2,4,799.6,19.04,3,1,22
6627,42,41,3,5,2049.59,48.8,3,2,19
6628,38,37,1,71,369.63,9.73,4,2,27
6629,38,38,3,29,1899.62,49.99,4,3,17
6630,34,32,2,46,1599.68,47.05,5,2,17
6631,54,52,3,23,2599.48,48.14,0,1,12
6632,37,35,3,60,349.65,9.45,0,0,8
6633,49,49,0,0,489.51,9.99,0,0,23
6634,39,38,1,17,379.62,9.73,2,1,26
6635,49,48,1,5,959.52,19.58,1,2,9
6636,46,45,3,74,899.55,19.56,5,2,19
6637,52,51,1,38,509.49,9.8,1,1,11
6638,37,37,3,17,739.63,19.99,1,3,27
6639,32,31,2,4,309.69,9.68,4,3,2
6640,45,45,2,74,449.55,9.99,1,2,4
6641,47,46,0,0,919.54,19.56,3,1,7
6642,49,49,2,70,489.51,9.99,1,0,7
6643,48,46,0,0,459.54,9.57,3,0,17
6644,49,47,3,47,469.53,9.58,5,3,25
6645,42,42,0,0,2099.58,49.99,1,2,4
6646,34,34,0,0,679.66,19.99,3,1,2
6647,50,49,3,65,979.51,19.59,4,0,24
6648,32,31,3,4,619.69,19.37,0,1,22
6649,46,45,0,0,899.55,19.56,4,0,16
6650,40,40,3,34,399.6,9.99,0,1,2
6651,43,43,2,15,859.57,19.99,2,0,15
6652,50,48,0,0,959.52,19.19,2,0,26
6653,38,36,1,45,719.64,18.94,5,3,3
6654,31,29,0,0,579.71,18.7,0,3,17
6655,38,37,1,21,739.63,19.46,5,3,6
6656,38,38,3,31,379.62,9.99,2,0,28
6657,47,47,3,61,2349.53,49.99,2,3,7
6658,34,33,0,0,329.67,9.7,2,1,1
6659,49,49,1,61,2449.51,49.99,1,1,7
6660,32,32,1,32,319.68,9.99,4,2,13
6661,40,40,1,88,399.6,9.99,0,1,17
6662,53,53,3,10,1059.47,19.99,2,1,20
6663,46,44,0,0,439.56,9.56,4,0,24
6664,53,52,2,57,2599.48,49.05,4,3,1
6665,50,49,2,46,979.51,19.59,1,2,8
6666,35,33,1,34,659.67,18.85,1,1,9
6667,34,32,2,69,319.68,9.4,0,3,11
6668,49,49,3,39,489.51,9.99,2,2,8
6669,50,50,1,32,499.5,9.99,4,0,18
6670,33,33,3,81,659.67,19.99,3,1,4
6671,37,36,0,0,719.64,19.45,1,2,20
6672,53,51,2,17,1019.49,19.24,2,3,10
6673,35,33,0,0,1649.67,47.13,3,3,21
6674,49,47,3,16,939.53,19.17,2,2,20
6675,52,52,2,30,2599.48,49.99,4,1,17
6676,49,48,0,0,479.52,9.79,0,3,3
6677,45,43,2,9,429.57,9.55,3,2,11
6678,48,46,0,0,459.54,9.57,4,1,11
6679,37,37,0,0,369.63,9.99,4,3,27
6680,40,40,2,86,799.6,19.99,5,0,6
6681,34,32,0,0,639.68,18.81,0,0,19
6682,35,35,1,79,699.65,19.99,1,1,26
6683,32,31,3,26,619.69,19.37,2,0,2
6684,54,54,0,0,2699.46,49.99,5,3,2
6685,32,32,2,27,1599.68,49.99,3,1,27
6686,45,45,1,41,449.55,9.99,1,0,20
6687,51,50,1,25,499.5,9.79,3,1,10
6688,47,47,1,62,469.53,9.99,3,3,6
6689,39,38,0,0,379.62,9.73,5,3,13
6690,33,32,3,81,639.68,19.38,2,1,14
6691,38,38,2,67,759.62,19.99,3,0,9
6692,38,38,3,3,379.62,9.99,1,2,25
6693,48,48,2,20,959.52,19.99,1,2,4
6694,47,46,0,0,919.54,19.56,5,1,23
6695,40,38,1,39,379.62,9.49,2,1,24
6696,34,34,0,0,339.66,9.99,2,3,27
6697,49,49,1,84,2449.51,49.99,1,3,15
6698,34,33,3,35,659.67,19.4,5,3,14
6699,48,47,1,60,469.53,9.78,1,2,4
6700,33,31,3,12,309.69,9.38,5,2,27
6701,32,30,2,22,299.7,9.37,2,3,20
6702,37,35,1,34,349.65,9.45,2,3,23
6703,45,43,2,56,2149.57,47.77,2,1,27
6704,48,46,1,10,459.54,9.57,4,0,22
6705,31,30,2,84,299.7,9.67,3,1,5
6706,43,42,1,63,419.58,9.76,4,3,19
6707,39,39,0,0,779.61,19.99,5,3,8
6708,34,32,3,41,319.68,9.4,2,1,13
6709,34,34,1,32,339.66,9.99,3,2,15
6710,52,50,0,0,999.5,19.22,4,1,4
6711,46,45,2,29,899.55,19.56,3,0,21
6712,41,41,1,84,409.59,9.99,0,3,14
6713,41,40,1,81,399.6,9.75,3,2,12
6714,50,49,0,0,979.51,19.59,0,0,11
6715,50,50,1,50,2499.5,49.99,2,3,11
6716,54,52,2,80,519.48,9.62,4,2,1
6717,47,45,1,37,449.55,9.56,4,2,4
6718,36,35,0,0,349.65,9.71,2,2,6
6719,37,37,3,8,739.63,19.99,1,0,16
6720,31,31,3,2,619.69,19.99,1,0,19
6721,40,38,0,0,759.62,18.99,1,2,12
6722,49,48,1,13,959.52,19.58,3,0,16
6723,34,33,0,0,1649.67,48.52,4,0,19
6724,51,49,3,82,2449.51,48.03,5,2,17
6725,48,47,0,0,939.53,19.57,2,3,9
6726,38,37,3,51,739.63,19.46,1,3,18
6727,33,31,0,0,309.69,9.38,2,0,18
6728,34,34,3,37,679.66,19.99,2,1,18
6729,53,53,0,0,1059.47,19.99,5,0,26
6730,36,34,3,18,679.66,18.88,4,3,12
6731,37,35,3,18,349.65,9.45,1,3,15
6732,50,49,3,90,979.51,19.59,4,2,27
6733,51,51,0,0,1019.49,19.99,5,1,24
6734,38,37,0,0,739.63,19.46,1,1,20
6735,32,32,3,11,319.68,9.99,1,3,25
6736,50,48,1,14,959.52,19.19,5,0,13
6737,34,34,2,23,339.66,9.99,4,0,17
6738,36,34,0,0,1699.66,47.21,2,2,16
6739,54,52,2,69,1039.48,19.25,1,1,21
6740,31,29,3,79,289.71,9.35,1,1,3
6741,32,31,0,0,309.69,9.68,2,0,14
6742,39,38,2,66,759.62,19.48,5,0,14
6743,36,34,2,37,339.66,9.44,2,2,28
6744,40,38,2,88,1899.62,47.49,4,3,21
6745,42,41,3,57,819.59,19.51,4,1,5
6746,53,51,0,0,509.49,9.61,0,0,5
6747,30,29,0,0,579.71,19.32,5,1,20
6748,36,35,2,24,349.65,9.71,3,3,3
6749,40,38,3,55,1899.62,47.49,4,3,9
6750,46,46,0,0,459.54,9.99,2,3,12
6751,38,37,0,0,1849.63,48.67,1,3,25
6752,41,40,1,65,799.6,19.5,1,2,20
6753,42,42,2,13,2099.58,49.99,4,3,5
6754,34,32,3,87,319.68,9.4,2,1,5
6755,30,29,0,0,289.71,9.66,4,2,23
6756,35,35,1,52,699.65,19.99,1,2,27
6757,51,50,2,52,999.5,19.6,3,0,17
6758,40,38,0,0,379.62,9.49,3,0,19
6759,50,50,0,0,499.5,9.99,3,2,28
6760,46,46,3,79,459.54,9.99,3,0,5
6761,38,38,3,60,759.62,19.99,5,1,3
6762,46,45,3,5,449.55,9.77,4,0,15
6763,51,51,0,0,509.49,9.99,0,2,26
6764,45,44,3,72,439.56,9.77,4,0,10
6765,34,32,3,38,639.68,18.81,5,0,24
6766,36,35,3,85,349.65,9.71,2,3,17
6767,40,39,1,52,1949.61,48.74,2,0,26
6768,45,45,2,74,449.55,9.99,0,2,17
6769,48,48,1,65,2399.52,49.99,1,1,5
6770,54,53,3,28,1059.47,19.62,3,3,18
6771,30,28,1,87,279.72,9.32,3,3,14
6772,54,53,3,62,529.47,9.8,3,3,20
6773,34,32,0,0,639.68,18.81,1,2,7
6774,36,34,2,72,679.66,18.88,0,1,21
6775,50,50,2,39,999.5,19.99,5,0,4
6776,36,34,3,3,339.66,9.44,2,0,27
6777,54,53,0,0,2649.47,49.06,3,3,2
6778,41,41,0,0,2049.59,49.99,0,1,15
6779,32,32,2,7,639.68,19.99,4,3,25
6780,47,47,3,69,939.53,19.99,1,1,27
6781,31,31,3,12,619.69,19.99,1,0,8
6782,43,41,1,81,409.59,9.53,5,1,7
6783,40,39,0,0,389.61,9.74,5,3,15
6784,42,41,2,65,819.59,19.51,3,2,3
6785,51,51,0,0,2549.49,49.99,1,1,1
6786,49,48,3,85,479.52,9.79,3,3,14
6787,40,39,3,86,779.61,19.49,4,1,27
6788,32,30,2,33,1499.7,46.87,0,3,18
6789,34,32,1,7,319.68,9.4,2,0,12
6790,46,44,3,19,439.56,9.56,2,2,18
6791,45,43,0,0,859.57,19.1,1,3,18
6792,36,35,1,12,349.65,9.71,2,1,1
6793,40,39,3,74,389.61,9.74,2,1,19
6794,35,34,1,10,339.66,9.7,2,2,3
6795,42,42,0,0,419.58,9.99,5,1,19
6796,33,33,2,55,1649.67,49.99,3,1,17
6797,45,43,3,34,859.57,19.1,0,0,14
6798,31,30,0,0,599.7,19.35,3,0,26
6799,41,40,3,66,799.6,19.5,0,1,10
6800,47,45,2,22,2249.55,47.86,4,0,8
6801,40,40,3,13,399.6,9.99,3,3,19
6802,35,34,0,0,339.66,9.7,0,0,14
6803,35,35,0,0,1749.65,49.99,3,2,10
6804,38,38,3,59,1899.62,49.99,0,1,22
6805,48,47,3,73,469.53,9.78,1,3,21
6806,42,40,2,30,399.6,9.51,4,3,28
6807,35,33,3,22,659.67,18.85,1,2,15
6808,35,33,0,0,329.67,9.42,0,0,8
6809,38,38,1,82,759.62,19.99,2,1,10
6810,46,44,0,0,439.56,9.56,4,3,23
6811,44,42,1,79,419.58,9.54,3,3,3
6812,34,33,3,41,659.67,19.4,4,0,8
6813,42,41,3,67,2049.59,48.8,2,3,1
6814,30,30,2,12,599.7,19.99,4,3,7
6815,41,41,1,19,409.59,9.99,2,2,7
6816,49,49,3,25,2449.51,49.99,1,3,19
6817,32,32,1,76,639.68,19.99,2,2,23
6818,50,48,0,0,479.52,9.59,5,1,15
6819,46,46,1,2,459.54,9.99,2,2,11
6820,39,37,1,25,369.63,9.48,3,0,27
6821,30,29,3,61,579.71,19.32,1,2,10
6822,49,48,3,12,959.52,19.58,2,1,20
6823,51,51,2,41,509.49,9.99,4,1,22
6824,47,45,1,74,449.55,9.56,0,3,8
6825,37,35,3,20,349.65,9.45,1,0,26
6826,41,41,2,49,819.59,19.99,4,1,6
6827,43,43,1,15,429.57,9.99,5,0,24
6828,35,33,2,37,329.67,9.42,2,2,4
6829,33,31,1,5,1549.69,46.96,0,3,12
6830,30,28,0,0,559.72,18.66,4,0,3
6831,31,29,1,28,289.71,9.35,4,1,27
6832,30,30,1,23,599.7,19.99,1,3,11
6833,52,52,1,28,519.48,9.99,2,1,3
6834,49,47,1,10,939.53,19.17,3,1,19
6835,41,39,3,83,779.61,19.01,1,2,11
6836,32,32,0,0,639.68,19.99,5,0,28
6837,54,52,1,60,1039.48,19.25,5,0,26
6838,51,50,0,0,499.5,9.79,3,2,15
6839,49,49,2,12,979.51,19.99,3,0,17
6840,38,36,3,88,359.64,9.46,4,2,16
6841,34,32,1,80,319.68,9.4,2,2,27
6842,39,39,2,44,1949.61,49.99,5,1,23
6843,51,51,0,0,1019.49,19.99,1,0,11
6844,52,52,0,0,2599.48,49.99,5,0,13
6845,45,44,0,0,439.56,9.77,0,1,23
6846,47,45,3,2,899.55,19.14,1,0,2
6847,42,42,0,0,419.58,9.99,0,0,14
6848,51,49,2,44,979.51,19.21,4,0,9
6849,33,32,1,44,319.68,9.69,4,1,7
6850,53,51,2,87,509.49,9.61,2,2,13
6851,41,41,1,37,409.59,9.99,2,0,15
6852,41,40,2,39,799.6,19.5,3,1,4
6853,33,33,1,64,329.67,9.99,0,1,20
6854,32,30,0,0,1499.7,46.87,1,2,21
6855,36,36,1,11,359.64,9.99,0,0,26
6856,44,43,0,0,429.57,9.76,5,0,10
6857,30,29,0,0,289.71,9.66,2,3,8
6858,34,33,2,12,1649.67,48.52,2,0,26
6859,52,52,0,0,519.48,9.99,5,2,1
6860,48,47,3,72,469.53,9.78,5,1,26
6861,32,32,3,50,639.68,19.99,2,1,10
6862,37,36,3,81,359.64,9.72,1,3,8
6863,39,39,0,0,779.61,19.99,4,0,11
6864,54,52,3,35,519.48,9.62,4,3,8
6865,47,47,3,65,939.53,19.99,5,0,13
6866,32,31,3,20,309.69,9.68,3,1,21
6867,37,35,0,0,699.65,18.91,2,1,14
6868,44,43,3,57,859.57,19.54,4,2,24
6869,48,47,3,31,939.53,19.57,5,2,25
6870,53,52,0,0,1039.48,19.61,5,1,17
6871,34,33,0,0,1649.67,48.52,0,1,16
6872,37,37,1,33,369.63,9.99,5,0,18
6873,37,35,3,20,349.65,9.45,2,0,9
6874,30,30,1,5,599.7,19.99,4,0,26
6875,46,46,3,40,919.54,19.99,4,1,27
6876,33,31,3,52,309.69,9.38,0,1,13
6877,48,47,0,0,939.53,19.57,3,2,23
6878,31,30,1,17,299.7,9.67,0,1,3
6879,53,52,1,34,1039.48,19.61,2,2,13
6880,42,41,3,61,2049.59,48.8,3,1,8
6881,46,46,3,86,919.54,19.99,5,3,5
6882,32,32,2,37,319.68,9.99,2,1,6
6883,54,54,3,6,1079.46,19.99,0,1,18
6884,49,49,2,42,979.51,19.99,5,1,25
6885,51,51,3,13,509.49,9.99,5,1,23
6886,45,44,3,24,879.56,19.55,1,1,22
6887,41,40,2,7,1999.6,48.77,4,1,8
6888,42,41,1,52,409.59,9.75,4,0,9
6889,31,31,0,0,309.69,9.99,0,1,17
6890,41,40,2,50,399.6,9.75,3,1,18
6891,40,40,2,73,799.6,19.99,4,1,10
6892,34,32,1,31,1599.68,47.05,1,3,23
6893,47,45,3,57,899.55,19.14,1,3,8
6894,37,37,3,31,369.63,9.99,3,2,23
6895,54,54,1,88,1079.46,19.99,1,3,21
6896,30,30,2,38,599.7,19.99,3,1,2
6897,52,51,2,20,1019.49,19.61,5,2,6
6898,51,49,2,58,489.51,9.6,3,2,27
6899,35,35,0,0,699.65,19.99,1,1,9
6900,44,42,1,77,839.58,19.08,4,2,25
6901,35,33,2,15,329.67,9.42,2,0,3
6902,34,33,0,0,659.67,19.4,2,1,2
6903,42,40,0,0,1999.6,47.61,2,0,25
6904,42,41,1,81,409.59,9.75,2,1,1
6905,45,43,1,89,2149.57,47.77,1,3,28
6906,46,45,2,38,449.55,9.77,4,2,5
6907,34,34,3,88,679.66,19.99,1,1,26
6908,48,46,1,45,459.54,9.57,5,0,27
6909,39,38,0,0,379.62,9.73,0,2,19
6910,40,38,1,24,759.62,18.99,3,3,26
6911,35,33,3,58,659.67,18.85,5,1,1
6912,54,54,0,0,1079.46,19.99,1,2,20
6913,45,45,3,46,899.55,19.99,0,1,24
6914,48,46,3,76,919.54,19.16,1,3,28
6915,40,40,1,75,1999.6,49.99,3,2,4
6916,37,35,3,72,699.65,18.91,1,0,14
6917,51,49,1,77,489.51,9.6,2,3,14
6918,35,33,2,17,329.67,9.42,3,0,8
6919,52,50,2,28,499.5,9.61,0,1,15
6920,37,37,0,0,739.63,19.99,2,3,5
6921,44,43,0,0,429.57,9.76,3,0,23
6922,43,43,1,18,429.57,9.99,1,0,24
6923,50,49,0,0,489.51,9.79,0,3,3
6924,37,37,2,66,739.63,19.99,3,0,11
6925,45,45,3,25,449.55,9.99,3,0,14
6926,36,35,1,24,349.65,9.71,4,1,17
6927,35,34,0,0,679.66,19.42,0,2,6
6928,46,45,0,0,899.55,19.56,3,0,2
6929,31,30,3,18,299.7,9.67,3,2,8
6930,39,38,0,0,759.62,19.48,1,1,5
6931,41,40,3,7,399.6,9.75,5,2,23
6932,35,35,3,52,1749.65,49.99,5,1,15
6933,38,37,0,0,369.63,9.73,2,3,22
6934,46,45,2,27,2249.55,48.9,5,0,9
6935,43,43,3,53,2149.57,49.99,5,1,24
6936,39,39,1,55,779.61,19.99,5,3,7
6937,31,29,2,29,289.71,9.35,0,3,20
6938,38,37,1,23,739.63,19.46,5,0,11
6939,34,33,0,0,329.67,9.7,3,2,20
6940,53,51,2,73,2549.49,48.1,4,0,21
6941,38,37,2,68,739.63,19.46,3,0,26
6942,50,49,0,0,2449.51,48.99,2,0,21
6943,45,45,1,9,899.55,19.99,2,1,27
6944,52,50,0,0,999.5,19.22,5,3,20
6945,41,39,3,52,779.61,19.01,5,3,14
6946,33,33,2,44,329.67,9.99,5,0,4
6947,47,46,0,0,919.54,19.56,4,3,22
6948,31,30,3,8,599.7,19.35,3,1,19
6949,30,28,3,32,1399.72,46.66,4,3,27
6950,46,46,2,62,919.54,19.99,1,3,27
6951,43,42,0,0,2099.58,48.83,2,3,12
6952,40,40,0,0,1999.6,49.99,3,2,8
6953,42,40,0,0,799.6,19.04,5,0,8
6954,37,35,1,61,349.65,9.45,5,2,22
6955,36,34,1,82,679.66,18.88,3,0,3
6956,54,53,3,26,1059.47,19.62,1,3,25
6957,30,30,1,49,299.7,9.99,2,0,14
6958,45,45,1,39,449.55,9.99,5,2,11
6959,46,44,0,0,2199.56,47.82,3,2,12
6960,44,42,0,0,419.58,9.54,4,1,5
6961,51,50,0,0,999.5,19.6,0,2,25
6962,41,39,3,61,1949.61,47.55,5,0,21
6963,31,30,3,39,599.7,19.35,1,3,22
6964,43,43,3,88,859.57,19.99,1,3,18
6965,52,52,2,63,1039.48,19.99,5,0,11
6966,35,35,1,79,699.65,19.99,5,2,5
6967,48,47,0,0,469.53,9.78,5,1,2
6968,38,38,0,0,1899.62,49.99,0,2,20
6969,43,43,2,36,859.57,19.99,2,1,5
6970,42,41,0,0,819.59,19.51,2,1,19
6971,47,46,2,82,919.54,19.56,0,2,11
6972,35,34,0,0,339.66,9.7,3,2,25
6973,45,44,1,13,2199.56,48.88,5,1,7
6974,48,48,1,74,959.52,19.99,2,0,18
6975,31,31,2,56,309.69,9.99,2,1,22
6976,48,48,0,0,2399.52,49.99,0,0,4
6977,37,37,3,89,739.63,19.99,4,1,17
6978,47,45,0,0,899.55,19.14,2,1,27
6979,46,44,3,89,879.56,19.12,2,1,5
6980,46,44,1,32,439.56,9.56,0,3,25
6981,45,43,2,58,859.57,19.1,1,0,9
6982,47,46,0,0,459.54,9.78,3,0,16
6983,46,46,2,61,919.54,19.99,4,3,11
6984,47,45,1,71,899.55,19.14,4,0,18
6985,46,46,1,66,2299.54,49.99,1,0,1
6986,33,31,3,53,619.69,18.78,0,1,21
6987,42,41,1,67,409.59,9.75,3,1,16
6988,49,49,2,65,2449.51,49.99,5,1,23
6989,51,50,0,0,999.5,19.6,4,1,4
6990,50,50,1,39,999.5,19.99,1,1,27
6991,52,50,2,4,499.5,9.61,4,2,26
6992,31,30,0,0,1499.7,48.38,0,3,27
6993,32,31,1,59,1549.69,48.43,3,3,12
6994,37,37,3,3,739.63,19.99,5,1,9
6995,33,31,0,0,1549.69,46.96,0,1,20
6996,54,52,1,20,519.48,9.62,0,2,11
6997,36,34,1,65,1699.66,47.21,5,2,12
6998,53,51,2,79,1019.49,19.24,4,1,11
6999,38,37,1,85,369.63,9.73,3,3,13
7000,42,40,2,62,799.6,19.04,0,3,19
7001,33,32,0,0,639.68,19.38,5,1,2
7002,43,42,1,55,419.58,9.76,0,3,25
7003,37,37,1,47,369.63,9.99,4,1,18
7004,35,35,2,16,349.65,9.99,3,1,19
7005,45,45,2,35,449.55,9.99,1,2,23
7006,37,35,1,61,349.65,9.45,2,1,4
7007,48,46,3,88,459.54,9.57,1,3,2
7008,37,37,0,0,369.63,9.99,4,2,1
7009,45,44,0,0,2199.56,48.88,1,0,17
7010,41,39,2,14,779.61,19.01,2,3,7
7011,47,47,1,44,469.53,9.99,2,2,25
7012,35,35,0,0,1749.65,49.99,4,0,19
7013,50,48,3,87,959.52,19.19,3,3,25
7014,52,51,3,66,1019.49,19.61,3,2,3
7015,36,36,2,11,719.64,19.99,5,0,13
7016,40,40,0,0,799.6,19.99,5,3,6
7017,38,38,2,6,379.62,9.99,2,1,7
7018,36,36,3,62,359.64,9.99,3,2,18
7019,53,53,3,48,1059.47,19.99,3,0,26
7020,37,35,1,55,699.65,18.91,2,0,4
7021,42,41,0,0,819.59,19.51,3,1,12
7022,41,39,1,14,389.61,9.5,3,2,18
7023,31,31,3,9,619.69,19.99,0,1,2
7024,48,46,2,60,919.54,19.16,0,3,11
7025,39,38,0,0,1899.62,48.71,3,0,4
7026,50,49,0,0,489.51,9.79,1,2,17
7027,30,29,3,67,1449.71,48.32,2,1,18
7028,37,35,0,0,1749.65,47.29,0,0,12
7029,38,36,2,14,719.64,18.94,0,0,13
7030,43,42,3,90,839.58,19.53,3,3,12
7031,31,31,3,64,309.69,9.99,5,2,17
7032,54,54,2,31,2699.46,49.99,0,3,5
7033,54,54,0,0,539.46,9.99,4,3,5
7034,31,29,3,7,579.71,18.7,4,2,5
7035,47,45,2,21,449.55,9.56,3,0,9
7036,41,41,1,67,819.59,19.99,0,3,22
7037,34,32,0,0,639.68,18.81,2,1,24
7038,51,50,1,10,2499.5,49.01,1,2,28
7039,43,43,3,67,859.57,19.99,1,1,3
7040,42,42,3,56,2099.58,49.99,1,2,23
7041,33,33,0,0,659.67,19.99,4,3,6
7042,45,45,2,73,449.55,9.99,1,2,23
7043,48,47,2,20,469.53,9.78,3,0,19
7044,35,34,3,86,679.66,19.42,5,1,6
7045,45,43,3,28,429.57,9.55,0,1,16
7046,46,46,0,0,919.54,19.99,2,3,14
7047,45,43,1,35,429.57,9.55,4,1,3
7048,38,38,0,0,759.62,19.99,3,0,7
7049,33,33,1,53,659.67,19.99,1,3,12
7050,42,40,2,42,799.6,19.04,1,3,3
7051,42,42,1,17,419.58,9.99,4,3,7
7052,48,47,2,30,469.53,9.78,2,2,17
7053,37,36,3,19,359.64,9.72,3,1,20
7054,40,39,3,77,389.61,9.74,5,0,23
7055,47,46,0,0,919.54,19.56,5,2,2
7056,40,39,3,19,779.61,19.49,3,0,16
7057,30,28,0,0,279.72,9.32,0,3,5
7058,41,39,3,69,779.61,19.01,4,1,8
7059,42,42,1,59,839.58,19.99,2,0,4
7060,41,41,1,57,409.59,9.99,4,3,16
7061,45,43,1,19,859.57,19.1,5,1,14
7062,39,38,3,85,379.62,9.73,0,0,27
7063,48,46,3,39,919.54,19.16,0,3,3
7064,35,34,2,58,679.66,19.42,5,0,17
7065,50,49,3,89,489.51,9.79,3,2,7
7066,35,34,3,78,679.66,19.42,3,3,23
7067,31,30,0,0,599.7,19.35,0,2,7
7068,46,45,2,69,449.55,9.77,0,2,25
7069,51,49,1,63,979.51,19.21,2,2,2
7070,45,44,1,32,879.56,19.55,5,3,19
7071,46,45,2,75,899.55,19.56,4,2,20
7072,35,33,0,0,659.67,18.85,4,1,1
7073,39,37,1,13,1849.63,47.43,3,2,1
7074,41,39,2,22,1949.61,47.55,0,0,26
7075,48,46,1,36,919.54,19.16,5,1,2
7076,49,47,2,73,2349.53,47.95,3,2,12
7077,49,48,1,53,479.52,9.79,2,0,27
7078,38,36,2,67,719.64,18.94,1,3,2
7079,54,52,2,58,519.48,9.62,2,0,8
7080,48,47,3,25,469.53,9.78,5,2,2
7081,40,40,3,15,799.6,19.99,1,0,26
7082,37,36,2,60,719.64,19.45,5,1,15
7083,50,48,1,37,959.52,19.19,0,2,8
7084,33,31,0,0,619.69,18.78,2,2,22
7085,37,36,2,81,719.64,19.45,1,3,10
7086,36,34,1,25,679.66,18.88,3,3,7
7087,43,42,1,74,419.58,9.76,5,1,13
7088,38,37,2,55,369.63,9.73,4,2,17
7089,44,44,2,24,439.56,9.99,2,3,5
7090,46,44,3,30,879.56,19.12,1,3,26
7091,35,34,1,43,339.66,9.7,0,2,21
7092,35,33,2,86,329.67,9.42,0,3,7
7093,53,51,2,3,1019.49,19.24,0,1,14
7094,41,39,2,89,779.61,19.01,0,2,21
7095,51,49,2,59,979.51,19.21,1,3,27
7096,31,31,3,65,309.69,9.99,3,1,16
7097,49,48,3,46,959.52,19.58,4,2,17
7098,52,51,3,12,1019.49,19.61,0,1,21
7099,47,47,3,80,2349.53,49.99,2,1,6
7100,46,45,2,70,899.55,19.56,4,2,10
7101,38,36,2,78,359.64,9.46,1,3,2
7102,33,33,1,38,659.67,19.99,2,1,17
7103,51,50,0,0,499.5,9.79,3,3,1
7104,39,37,3,79,369.63,9.48,5,1,24
7105,43,42,0,0,419.58,9.76,3,2,3
7106,45,43,0,0,859.57,19.1,3,0,28
7107,42,40,0,0,799.6,19.04,4,2,23
7108,42,42,2,89,839.58,19.99,0,2,22
7109,35,34,1,21,679.66,19.42,4,0,9
7110,35,34,1,83,339.66,9.7,3,1,3
7111,45,43,0,0,859.57,19.1,2,2,24
7112,42,42,3,66,839.58,19.99,1,3,6
7113,54,54,3,41,1079.46,19.99,4,3,19
7114,40,39,0,0,779.61,19.49,4,1,4
7115,50,49,3,24,489.51,9.79,0,2,19
7116,42,41,2,64,819.59,19.51,2,1,12
7117,31,30,0,0,599.7,19.35,5,1,16
7118,34,33,0,0,659.67,19.4,2,1,2
7119,47,47,2,81,939.53,19.99,4,3,28
7120,35,34,1,80,1699.66,48.56,4,2,6
7121,35,34,3,37,339.66,9.7,1,0,24
7122,32,31,3,75,619.69,19.37,4,0,8
7123,32,31,2,72,619.69,19.37,2,2,17
7124,36,35,1,46,349.65,9.71,4,2,19
7125,48,48,0,0,479.52,9.99,5,3,4
7126,44,42,1,54,839.58,19.08,0,2,28
7127,42,42,0,0,419.58,9.99,1,1,25
7128,43,41,2,73,409.59,9.53,5,1,6
7129,31,29,0,0,1449.71,46.76,3,0,17
7130,37,35,0,0,699.65,18.91,4,3,10
7131,38,38,2,35,379.62,9.99,3,1,26
7132,39,39,1,22,779.61,19.99,0,1,14
